ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
niklocfdniincmmjabhldodncchnndac,1,0,0,1,0,0,1,1,1,0,1,0
khhipdmcpafpgagjllphlmjicpmndace,1,1,0,1,0,0,0,1,1,0,1,0
bmadgifnfncgdhgdfphlgnijomkpdpgi,0,0,0,1,1,0,1,1,1,1,1,0
ikfphehapjecfjflnjagoaapglaihehn,1,0,0,1,0,0,1,1,1,0,1,0
lngflefpipljfcoopdmegnhdnhbkgibc,0,0,0,0,0,0,1,1,0,0,0,0
fbkmgnkliklgbmanjkmiihkdioepnkce,1,0,0,1,1,0,1,1,1,0,1,0
ndnpmogaageaponkcngimnifgoppggdh,1,0,0,1,0,0,0,1,1,0,1,0
lodndgfmagmbigclhchbmcbgieijjekp,0,0,0,0,0,0,1,1,1,1,1,0
ipfidnedfockcnklpkmbcinjfpfgbbin,1,0,0,1,0,0,1,1,1,0,1,0
knoemnmgfkhmlnmjiffmmiblnbndhjck,1,0,0,0,0,0,0,1,1,0,0,0
djacajifmnoecnnnpcgiilgnmobgnimn,0,0,0,0,0,0,1,1,1,0,1,0
nbeijdcbojmlpnhdikiebpdkikkmkljh,0,0,0,0,0,0,1,1,1,0,1,0
hchlbehbbfdiogoeigibfgjpcmhogaop,1,0,1,1,0,1,1,1,1,0,0,0
ameigalddkfonmfeclbpknhmacaponip,0,0,0,0,0,0,0,1,1,1,0,0
lfeckmgmmnioloncabbkcddnnooofdmg,1,0,0,1,0,0,0,1,1,0,1,0
dlmhmoohhojkbeifjhggnbemlfojkfbi,0,0,0,1,0,0,0,1,1,1,0,1
hppkmolfkplaopacolakfekiejedjapl,1,0,1,1,0,0,1,1,1,0,1,0
phpopkefffapdkbajahlbmnniaogmjje,1,0,0,1,0,0,1,1,1,0,1,0
maldceleendeilpfaoafibpahoopnnof,1,0,0,1,0,0,1,1,1,0,1,0
hlkakocgifapcfonagcajlilcjjhdpdc,1,0,0,1,0,0,1,1,1,0,1,0
mbmblpolabjhoedckfbimgbnoogmcooi,1,0,0,1,0,0,0,1,1,0,1,0
llminhbdlggbajpchdaffgiamfnfjhia,1,0,0,0,0,0,1,1,1,1,0,0
dpbjglmkcdbkbclmdonbkcgeiebaibkf,1,0,0,1,0,0,1,1,1,0,1,0
kbnpacjgffmllgpmokekdchkhljcjaeb,1,0,0,1,0,0,1,1,1,0,1,0
bnegheghckjemomhgafjhppnjgdoiohm,1,0,0,1,1,0,1,1,1,0,0,0
mdpkjhbjmiejbohenjbdgeagimndggea,0,0,0,0,0,0,1,1,1,0,0,0
kkbdfmnmdigakifakfglcokgohgolgan,1,0,0,1,1,0,0,1,1,0,0,0
kcokjbeehfljebfkiifokondamndnkge,0,0,0,0,0,0,1,1,1,0,0,0
noadoillhcglebiacnifpknfceahbnjj,0,0,0,1,0,0,1,1,1,0,1,0
ejcchkhjgbjadmbgaogpghkpjgccmdeh,0,0,0,0,0,0,1,1,1,0,1,0
pdhdemfegeklfghbndidfbdpeidijlnc,1,0,0,1,0,0,0,1,1,0,1,0
maechnchpfchfjoaffbcjbadanmclpbm,1,0,0,1,0,0,0,1,1,0,1,0
kpbgepniagkhbpbnbelghdjcmgladefd,0,0,0,0,0,0,0,1,1,0,0,0
mfkiodenhmmodhmbfgnbdpanegedahpe,1,0,0,1,1,0,1,1,1,0,0,0
gjgbeddgdnpijkbhpglinmkfggkjdbdo,1,0,1,1,0,1,1,1,1,0,0,0
ejgdkflincoehpegpicmgbjckfobapci,0,0,0,1,0,0,1,1,1,1,0,1
djnkjimeimidbimfhoidjhfahoooinpb,1,0,1,1,0,1,1,1,1,0,0,0
lingepbeibonaloafhekjmbnokmikmhm,1,0,0,1,0,0,1,1,1,0,1,0
jaidckbjpfklefknljimeokegabemhia,1,0,0,1,0,0,1,1,1,0,1,0
chcbceffmpgglpnjnfckecdklddhlcnf,1,0,0,0,0,0,1,1,1,0,0,0
pobgfjgaaggkllghpfhieddgnojeijoj,1,0,0,1,0,0,1,1,1,0,1,0
emcnmghlpckdahinjgepaieijilhlgha,1,0,0,1,0,0,1,1,1,0,1,0
ijlnpjifnibgdmjljicgehaegplofcbb,1,0,0,0,0,1,1,1,1,0,0,0
ahhaaapepffpiajdgbaedofpbpfbncff,1,0,0,1,0,0,0,1,1,0,1,0
ppgopkhdoebkcjfceebjeeijpbpiklhe,0,0,0,0,0,0,0,1,1,0,1,0
hgimnogjllphhhkhlmebbmlgjoejdpjl,0,0,0,0,0,0,1,1,1,0,1,0
cnljdpcjapoidghkdaegkphibemnghem,1,0,0,1,0,0,1,1,1,0,1,0
lpjcimfoicankddiekbpgpnbdbpgpged,1,0,0,1,0,0,0,1,1,0,1,0
fflgkfikdainjeckdabnmcaabkgfolpf,1,0,0,1,1,0,1,1,1,0,0,0
nhdogjmejiglipccpnnnanhbledajbpd,0,0,0,0,0,0,1,1,1,0,1,0
flcdpleejckbkjlmhkbcibdkoakdjhpf,1,0,0,1,0,0,0,1,1,0,1,0
egbeoffgmdepbefhbiilpkalgnfjbmjg,1,0,0,0,0,0,0,1,1,0,0,0
ljjemllljcmogpfapbkkighbhhppjdbg,0,0,0,0,0,0,1,1,1,0,1,0
mgdhaoimpabdhmacaclbbjddhngchjik,1,0,0,1,0,0,0,1,1,0,1,0
plfjknmnfcebmjgapjjjlolngmonocda,1,0,1,1,0,1,1,1,1,0,0,0
acfidinelkdinofnlkbjibclamcpnecj,0,0,0,0,0,0,1,1,1,0,1,0
oamembonjndgangicfphlckkdmagpjlg,1,0,0,1,0,0,0,1,1,0,1,0
fkbapenokeefpiaefagkinjhadmhjgmg,0,0,1,1,0,0,1,0,0,0,1,0
mpnckpmpddjcgkpjkmmakcamjhceadne,1,0,0,0,0,0,1,1,1,0,0,0
imjnbnnkohgldfidmleckhadbnojnigc,1,0,1,1,1,0,1,1,1,0,0,0
ipijpioemaopkhpjhihdibldodmdpfjl,1,0,0,1,1,0,1,1,1,0,0,0
ebicpogndlpgfmlecipndcgjnamdnejh,0,0,0,0,0,0,1,1,1,0,1,0
faebneelfchccdlcndkegjjfffbfmcch,0,0,0,1,0,0,1,1,1,0,1,0
aodfneekmimgoglhaklfnbpnilnoofof,0,0,0,0,0,0,0,1,1,1,0,0
aeemhjkolnngmpmdlbdgimnohhhhdkbh,1,0,1,1,0,1,1,1,1,0,0,0
nnlppekdecmgaminhgjfoklgjbkpcogn,1,0,0,0,0,0,0,1,1,0,0,0
dchgacgipbnckikiinacnknjbaioloph,0,0,0,0,0,0,0,1,1,0,0,0
ncngfnjalmleacekfhoiodfigkklleej,0,0,0,0,0,0,1,1,1,0,0,0
hgjaeijjgobbmgcpbkglhjinobalhbda,0,0,0,0,0,0,0,1,1,0,0,0
ajdnlgehefnmaiighnbaibekhdfhnipd,1,0,0,1,0,0,0,1,1,0,1,0
kjkhipoiijminfemfjeaccjonihcgfni,1,0,0,1,0,0,0,1,1,0,1,0
lhhjfcngakfkbafcmjhdkcgnblheannn,1,0,0,1,0,0,0,1,1,0,1,0
lpbpgndoajoefogjpnjbdgdidjkhcodi,1,0,0,1,0,0,0,1,1,0,1,0
moondabdgifkjaegjhpnpapcmhhbnemj,1,0,0,1,0,0,1,1,1,0,1,0
fkfhdipkolmckpdfalfgiodfgbmbblal,1,0,0,1,0,0,1,1,1,0,1,0
dgjiedcgmmfaolcgieilddloapakcfhh,1,0,0,1,0,0,0,1,1,0,1,0
kfjjgljcnelbegaadngbaefdllmhcpfm,0,0,0,0,0,0,1,1,1,0,1,0
mlmjeckehjikocbfihempdfhjdldnhgk,0,0,0,0,0,0,1,1,1,0,0,0
ljackcaloimbhjejophggdjkpdibagka,0,0,0,0,0,0,1,1,1,0,0,0
gifgkjojpfnggndnmnnhpgdhdlcghhlh,1,0,0,1,0,0,1,1,1,0,1,0
defieefkkhbdajheandkjdenpjolcpgd,0,0,0,0,0,0,0,1,1,0,0,0
cgalghcloehokgomjhblfnjhjmehofcf,0,0,0,1,0,0,0,1,1,1,1,1
mnnhidokencgjcgojhfgcjeeldjhncmb,1,0,0,1,0,0,1,1,1,0,1,0
nkmnbbaioopknompgpfbgeijpohpgfkh,0,0,0,0,0,0,0,1,1,0,0,0
mhjpdgjkmckidkfehlmlnpoilmhmjdbb,1,0,0,1,1,0,0,1,1,0,0,0
fakjeijchchmicjllnabpdkclfkpbiag,0,0,0,0,0,0,1,1,1,0,1,0
bfegcalbohnfdcgnacofccdjkakjallk,1,0,0,1,0,0,1,1,1,0,1,0
echmhkhhldaoipgdpekpmnekhhhflcmp,1,0,0,1,0,0,0,1,1,0,1,0
aeogcccfipojajmfapdojkjcmoghfdae,0,0,0,0,0,0,1,1,1,0,1,0
mibimnflfgnaealndgnamblppebdngne,0,0,0,0,0,0,1,1,1,0,1,0
hkbepmkkmllpgbpipipaddgnalcecjmg,0,0,0,0,0,0,1,1,1,0,1,0
bajhfolkgmedggmpjjjgkpbegnkfkofd,1,0,0,1,0,0,0,1,1,0,1,0
eigpdabgbbbfkkdbchgacigpabdidocf,1,0,0,1,1,0,1,1,1,0,0,0
moofaingnpdmaafhegnmnfbcfnfpkdci,0,0,0,1,0,0,0,1,1,0,1,0
adkmjnbbacbcmjhmdfljgmmkffejbleh,1,0,0,1,1,0,1,1,1,0,0,0
cfkejojncmolgahkabegcdbcbmnghhcp,1,0,0,1,0,0,1,1,1,0,1,0
dhgedagabpahigmghcghlhklpkhnmmjn,0,0,0,0,0,0,0,1,1,0,0,0
ijcalcfmadhkblckcfkipmllkdokloic,1,0,0,1,0,0,0,1,1,0,1,0
gjndcheofgcciomcifeiioihjkenlpaf,0,0,0,1,0,0,1,1,1,0,1,0
kneikgicddfadmnpnjhbfiaoomchignh,0,0,0,0,0,0,1,1,1,0,1,0
dejmonfcadndjgfgkemabednodepjgni,0,0,0,0,0,0,0,1,1,0,0,0
oibjjodgghmfkgglejfogchpjloaaacd,0,0,0,0,0,0,1,1,1,0,1,0
jplmabjbdhggnlhndkdfciacklbjcfel,0,0,0,0,0,0,1,1,1,0,1,0
pdnaboncdpkapafcfbajadgknpfjegod,1,0,0,1,0,0,1,1,1,0,1,0
mondcdfmmhjiedhgchekbfekojflncfg,1,0,0,1,0,0,1,1,1,0,1,0
kcjgaccpjfoapcbaaecnjngjeccgmplh,1,0,0,1,0,0,0,1,1,0,1,0
onikdilmkkgioinnhpgimbhffdgldnoi,0,0,0,0,0,0,1,1,1,0,0,0
fbaippdcboelmbbojniidcihpopeiimb,0,0,0,0,0,0,1,1,1,0,0,0
endjeampgbhifjahhkclliihihoiijkc,1,0,0,1,0,0,1,1,1,0,1,0
lnddiegkdhlfgpmfbjffeegbkkomaebn,1,0,0,1,1,0,0,1,1,0,0,0
jpmkfafbacpgapdghgdpembnojdlgkdl,0,0,0,0,0,0,1,1,1,1,1,0
hkefjlonaegglofbhbjblbhmhfhmnfjf,0,0,0,0,0,0,1,1,1,0,1,0
djdgnfcoomhlcphnjhbhhdicbcioffjp,1,0,0,1,0,0,1,1,1,0,1,0
pmmoghihddigppnoannbgklidjgjilpf,1,0,0,1,0,0,1,1,1,0,1,0
pajiegeliagebegjdhebejdlknciafen,1,0,0,1,0,0,0,1,1,0,1,0
ofojceokgjmigmodaidcaednigpgbofd,1,0,0,1,0,0,1,1,1,0,1,0
olmhpmmnnndoibgepihekkkjbohmfpdo,1,0,0,0,0,0,0,1,1,0,0,0
pnicoihfpmebeadlhicpbdapkofjkmph,1,0,0,0,0,0,0,1,1,0,0,0
ialgepocjcijbnlliojljnijmeciibha,1,0,0,1,1,0,1,1,1,0,0,0
fbojhnphhhlhppogndjidalmkncbjdlm,1,0,0,1,1,0,0,1,1,0,0,0
gbpllapimjcpljegefoblbmjdaoahglm,1,0,0,1,0,0,1,1,1,0,1,0
pedfjcopmeikkbjkpakmggbndkpbplna,1,0,1,1,0,1,1,1,1,0,0,0
kalpaiggdafondcmdikgphjhgbockfko,1,0,1,1,0,1,1,1,1,1,0,0
bajhagkohgdkapnbflodncdgmpfhkolc,1,0,0,1,0,0,1,1,1,0,1,0
gpdnfadomjemliadcaiabfpadilbgmmc,1,0,1,1,0,1,1,1,1,0,0,0
iaddfgegjgjelgkanamleadckkpnjpjc,0,0,0,1,0,0,1,1,1,0,0,0
effgbolecegljiieljjfnfgelnnepcff,1,0,0,1,0,0,1,1,1,0,1,0
pleebndgfhcfcgcgomiejiicgklobiah,1,0,1,1,0,1,1,1,1,0,0,0
daocgoilgdmkpilllpkjbaankampnbmj,0,0,0,0,0,0,1,1,1,0,0,0
kehdmnjmaakacofbgmjgjapbbibhafoh,1,0,0,1,0,0,0,1,1,0,1,0
eoglilmjmcinkfhdpicohcmaihidmljo,1,0,1,1,0,1,1,1,1,0,0,0
lepnmckgkpnmifbgdeandidgobdeffhl,1,0,1,1,0,1,1,1,1,0,0,0
pkocpiliahoaohbolmkelakpiphnllog,1,0,0,1,0,0,0,1,1,0,1,0
cghgoboenkmknbmcfcojpmgepdkkafgc,0,0,0,0,0,0,1,1,1,0,1,0
jjaclnaieekmdndepbmpengciblgnfpn,0,0,0,0,0,0,0,1,1,0,0,0
dlemjngkcnkiaclhbodkhlplbbchlmdf,1,0,0,1,0,0,0,1,1,0,1,0
dceekenifddjfocfmggcffaacenoanac,0,0,0,0,0,0,1,1,1,1,0,0
ffaiaolifdndhogfacoimgihcfoooiec,1,0,0,1,0,0,1,1,1,0,1,0
inaacphccpajcbffnkbehilafeocgpdd,0,0,0,1,0,0,0,1,1,0,1,0
fcpogaaliekkehdbmgmkbpkobejholdd,1,0,0,1,0,0,1,1,1,1,1,0
afcpbcjddhipmpedfdmafpklnhphjkkm,1,0,0,1,0,0,0,1,1,0,1,0
kgicdngjllamjgijagdkoalhkpplipnd,1,0,0,1,0,0,0,1,1,0,1,0
bddhdhnlblfihpgogfinakagjkkcgnai,1,0,0,1,1,0,1,1,1,0,0,0
hjcppaaijnfjigbegedakkalgclkljjc,1,0,0,1,0,0,0,1,1,0,1,0
lfjkbiohehpbebbkhgojgflocdnpfanh,1,0,0,1,0,0,1,1,1,0,1,0
dnemofhfmngncanaemmdnohjicnhjagb,1,0,0,1,1,0,0,1,1,0,1,0
nfffnooajndeeejgejfkbphjocpkblog,1,0,0,1,1,0,0,1,1,0,0,0
dicajblfgcpecbkhkjaljphlmkhohelc,1,0,0,1,0,0,1,1,1,0,1,0
hckfdngdbkdhnbhehfefkcelfeofdjdo,1,0,0,1,1,0,0,1,1,1,0,0
ammonggahaokeolgmcliappjmaajefia,1,0,0,1,0,0,0,1,1,1,1,0
keeiendlnmbddkjjhnbegaaheohkfhoj,0,0,0,0,0,0,1,1,1,0,1,0
blemhogdenfkkojlpghcinocbfjheioc,0,0,0,0,0,0,1,1,1,0,1,0
afiinpbcebimbkifmejdieegbekceodk,0,0,0,0,0,1,1,1,1,0,1,0
fgddkcmhekhmlcaogcgnigmdjaaickkc,1,0,0,1,0,0,0,1,1,0,1,0
hocfbimjcephnjnoihhhoogcmnakbmlh,0,0,0,0,1,0,0,1,1,0,0,1
glpgidephdfepgnehchdkfpnnciknaid,1,0,0,1,0,0,0,1,1,0,1,0
niefldjphaigkaholaifdlbbfloeadgh,1,0,1,1,0,1,1,1,1,0,0,0
ffhffkeoooocikeclopcedglnjhoddfj,0,0,0,1,0,0,0,1,1,1,0,1
diidgminbhdappppdmgglehmdoeiaheg,0,0,0,1,0,0,0,1,1,1,1,0
bkmdiikdnpmdepnlpbjnfdannobljlid,0,0,0,0,0,0,1,1,1,0,1,0
mccnchmofleakpdohkmljohfckgpdehb,1,0,0,1,0,0,1,1,1,0,1,0
nmmjeclfkgjdomacpcflgdkgpphpmnfe,0,0,0,0,0,0,1,1,1,0,1,0
ipofikknncgcohpploljmbmpkgamedmi,0,0,0,0,0,0,1,1,1,0,1,0
cepkinnfkjeohkfopgdbpijlpmpepmfh,1,0,0,1,1,0,0,1,1,0,1,0
oihcgppfiigcffpedggckjaobjhdenei,0,0,0,0,0,0,0,1,1,0,1,1
gpbpgpmnfkhkadopaeojaobkejiipgmb,0,0,0,0,0,0,1,1,1,0,1,0
gidnphnamcemailggkemcgclnjeeokaa,1,0,0,1,0,0,1,1,1,0,1,0
ncndcebmkibkhopclfdjfacgfholcghi,0,0,0,0,0,0,0,1,1,0,0,0
ojoecolejmnhkgafjnieigpjhgmpllnn,1,0,0,1,0,0,1,1,1,0,1,0
ldebpgljdepoakcfedmacnjmflebifej,1,0,0,0,0,0,1,1,1,0,0,0
fcmoifjllifgjedihhcmbhjmfakcadcm,1,0,0,1,0,0,1,1,1,0,1,0
dmbjhnciafjceiagfhgfnkkbdadoikbb,1,0,0,1,0,0,1,1,1,0,1,0
cfekifmopligajclflmciogkcmahoflo,1,0,0,1,0,0,0,1,1,0,1,0
iemhjjfkjlfjgajbmdidpnonfjhlmocd,1,0,0,1,0,0,1,1,1,0,1,0
algblmhagnobbnmakepomicmfljlbehg,1,1,0,1,1,0,1,1,1,0,1,0
bkdopcenbhbpblgpmpkodjpdfohhdpjc,1,0,0,1,1,0,0,1,1,0,0,0
clbaflfnbbbgjppjogdmnhkgpiijamdg,0,0,0,0,0,0,1,1,1,0,0,1
jcfdalmioobeifbpcgjghhaifimaeaca,0,0,0,0,0,0,1,1,1,0,1,0
nngnogkbdoeejopcdkclmmkcbefggmed,1,0,0,1,0,0,0,1,1,0,1,0
dcjbeocbhehgcdckjfmkbdpkhdkpbbmn,0,0,0,0,0,0,1,1,1,0,1,0
belnijodgolpgmpahmdkjbjehbobnfpd,1,0,0,1,0,0,1,1,1,0,1,0
jbpmogcodacppflhoieoonhebbgmnilk,0,0,0,0,0,1,1,1,1,0,0,0
ohbainpmaikiicdjgnbpcekhlmdigopi,1,0,0,1,0,0,0,1,1,0,1,0
nieijfnncmnmggalkgfnkjfkbdlodamg,1,0,0,0,0,0,0,1,1,0,0,0
hcinmdnhmbfnfaaodeehiipiaekdkjhj,0,0,0,0,0,0,1,1,1,0,1,0
iefinhiodbmoobdnoholloggphkoijoc,1,0,0,1,0,0,1,1,1,0,1,0
dbjhmpmaehamokkakfmacgjepggojhmo,1,0,0,0,0,0,0,1,1,0,0,0
kphmjbjepakfdejkalbjdadaehfgfkco,1,0,0,1,0,0,1,1,1,0,1,0
bonkfajjmnpmpeaihbnbkpaojbgmlanc,1,0,1,1,0,0,1,1,1,0,1,0
icifceekaomdahfoiipifbhbkgbnmicj,0,0,0,0,0,0,1,1,1,0,0,0
jdbcbmdfjddfdgmddlcncmdhdghednnm,1,0,0,1,1,0,0,1,1,0,0,0
jmemdikdpnfaghalhgldheijejjkikig,0,0,0,0,0,0,1,1,1,0,1,0
mpeoelpkgbnhobojpafdpopjkmeodpaj,0,0,0,0,0,0,0,1,1,0,0,0
angkoolglppmcagibebjfmojahhcmppa,0,0,0,0,0,0,0,1,1,1,0,0
emdbenifhkcjjilaliemafklfdnpckhk,0,0,0,0,0,0,1,1,1,0,1,0
odemebodmlfkipmlfnljelkbcdoembdl,1,0,0,1,0,0,0,1,1,1,1,0
pgmdghgcpijfocohpmljfcimlenibhgl,0,0,0,0,0,0,1,1,1,0,1,0
bpjpijncnhdfjjhidmimgollbjipohjc,1,0,0,1,0,0,1,1,1,0,1,0
klomjfcgakppceibbbgkbdklmhiiidkl,1,0,0,0,0,0,1,1,1,0,0,0
jmkeiloeoeghhlkfeahcdfbjeongihol,1,0,0,1,0,0,0,1,1,1,1,0
likdmjclapoepifihppnkebnahfdikin,1,0,0,1,0,0,1,1,1,0,1,0
mogflmdandlpjobbddhopcggkjoggpdo,1,0,1,1,0,0,1,1,1,0,1,0
fdeedeaiakcaebbmopkhiblliaklgnkk,1,0,0,1,0,0,0,1,1,0,1,0
fccahgodgkkkcfbepejkkalmhbdmjmdb,1,0,0,1,0,0,0,1,1,1,1,0
ammnkklofnncmpmenbffefpmdnocnmlp,1,0,0,1,0,0,1,1,1,0,1,0
eehacnbeppmmjnhjchbjdiiekeidpgko,1,0,1,1,0,1,1,1,1,0,0,0
jahpfidhbnipcoglliaanikefjmahbkg,1,0,1,1,0,1,1,1,1,0,0,0
llpfnmnallbompdmklfkcibfpcfpncdd,0,0,0,0,0,0,1,1,1,0,1,0
cnildflmpiochnnodmiekjmnklbijecf,1,0,0,1,1,0,0,1,1,0,1,0
oangjnoflmddnjbdgabbcafoekkimjng,1,0,0,1,1,0,0,1,1,0,0,0
pcnfcehhiphpfbahoeifgfggknaamocd,0,0,0,1,0,0,0,1,1,1,0,1
nbmcdndllccaidaclhhaieiodjlonkfe,1,0,0,1,0,0,1,1,1,0,1,0
gcbknlkhkhnpknjjpjlpjjjabpfcagle,0,0,0,1,0,0,1,1,1,1,0,1
ocifkdbhiffngjgfkgfglgjkekcncpdi,1,0,0,1,0,0,0,1,1,0,0,0
fafkngaopfohpbmmgpkdmiagllcmodmg,1,0,0,1,0,0,0,1,1,1,1,0
fcagfihabdhnffjmlboebdihbaifkpia,0,0,0,0,0,1,1,1,1,0,0,0
kfhdagknmcfhgkcelolealpcefholjcn,1,0,0,0,0,0,0,1,1,0,0,0
ipaglkhilnecolcaadnimchpeghmcdap,1,0,0,0,0,0,1,1,1,1,0,0
emciohcjcldamlnahbeiippfcinpnjab,1,0,0,1,0,0,0,1,1,0,1,0
nbfldngljbifopgggaccdlmjikpkheli,1,0,0,1,1,0,0,1,1,0,0,0
jecfknkepijfoadmgbdegklkmmcjaiho,0,0,0,0,0,0,1,1,1,0,0,0
bcgolchgmabobpoopcbgmmlkofoendji,1,0,0,0,0,0,1,1,1,0,0,0
miaikhbcfdcojmlaljkcfbjnnjpojlga,0,0,0,0,0,0,0,1,1,0,0,0
cidlcjdalomndpeagkjpnefhljffbnlo,0,0,0,0,0,0,1,1,1,0,1,0
jiabjkckgapmaalmfbjdkcbkpiafnfga,1,0,0,1,0,0,0,1,1,0,1,0
igjamfnifnkmecjidfbdipieoaeghcff,0,0,0,0,0,0,1,1,1,0,1,0
mmcbgcnjjmfiamkdpmjakfclbimdkoag,1,0,0,1,0,0,1,1,1,0,1,0
dblmkngamhiehekeikefbcgcjhgdopld,1,0,0,1,0,0,0,1,1,0,1,0
nihhjdlipbbbkgmflkehhilajakphmpe,1,0,0,1,0,0,0,1,1,0,1,0
gljgbebgiblnlhkmidmeommgnmcbclnp,1,0,0,0,0,0,1,1,1,0,0,0
icoloanbecehinobmflpeglknkplbfbm,1,0,0,1,0,0,0,1,1,0,1,0
hlnbhjnbeklilenndnhblpennkdfkjlb,1,0,0,1,0,0,0,1,1,0,1,0
dfgmiflnkoebgnggdfalnmedgedimhdk,1,0,0,1,0,0,1,1,1,0,1,0
gnahbcjlmenlcoieaonhjlalcbhndmll,1,0,0,0,0,0,0,1,1,0,0,0
hpnglpoabefokoegbibicoiijcdnglel,1,0,0,1,0,0,0,1,1,1,1,0
nedmgahpcodjodffangidkibceihkdhn,1,0,0,0,0,0,0,1,1,0,0,0
ehkdbdbfonglaimdhgoodhcpihbmpefe,0,0,0,0,0,0,0,1,1,0,1,0
bnhegminkiffiobkdkpifokgkjdnfifi,1,0,0,0,0,0,0,1,1,0,0,0
hkpkpgejgeobkdpgmflkgcmahajkljkh,1,0,0,1,1,0,1,1,1,0,0,0
ldlkmfohkbanehhkmjclidfikhefndjo,0,0,1,1,0,0,0,1,1,0,1,0
nkdkmoldpncmabhgjmdlcfgafdnphcfo,0,0,0,0,0,0,1,1,1,0,1,0
ikfcjclgcgglkgmcanalhmmjomgilcph,0,0,0,0,0,0,1,1,1,0,1,0
jegmmnkojblmjglhgebkjaffabjflbab,0,0,0,0,0,0,1,1,1,0,0,0
ledhmcolmgjbkplfmppjfglgfpefmpbe,1,0,0,1,0,0,1,1,1,0,1,0
phkdpboidgohbokhpjmnilhohbpnkfmd,1,0,0,1,1,0,1,1,1,0,0,0
obeffifkdkfbpodhaoelcjdljgiapjnl,0,0,0,0,0,0,0,1,1,0,0,1
kigflpffkemddjcidpefcalkleglladf,0,0,0,0,0,0,1,1,1,0,1,0
dfnapbflpcpghnapjagkicfjdlgpcndf,0,0,0,0,0,0,1,1,1,0,1,0
nhmmlbjenhdockdgpklmdiamollflljn,0,0,0,0,0,1,0,1,1,1,0,0
pkhcpmkiodmbcododdelihfadklehpem,0,0,0,1,0,0,1,1,1,0,1,0
doejjpejflaoklbclgimmgbkdpakogcb,0,0,0,0,0,0,0,1,1,0,0,0
kknmdfjljofckpgkohkeahcacllhjkon,1,0,0,1,0,0,1,1,1,0,1,0
cfjbdignpheklanjahlbdogdnbaklhig,1,0,0,1,0,0,1,1,1,0,1,0
hpkomngllcnigoocaolicfknnhibnmfi,0,0,0,0,0,0,1,1,1,0,1,0
bohclmjbokloadmjfmdoahocaffhkpgc,1,0,0,1,0,0,0,1,1,0,1,0
lieioljegeogpbhmclejlhmecifjhlii,1,0,0,1,1,0,0,1,1,1,0,0
lhlalkpebapgmcolecdeeikopddfkaoi,0,0,0,0,0,0,1,1,1,0,1,0
iflgaboeedemhjdgjbkdiajcipeddcmi,0,0,0,0,0,0,1,1,1,0,1,0
fabkbngakgpgbfjcgniagacieofijajm,1,0,0,1,0,0,0,1,1,0,1,0
phmfghceoibmdlhbjhgpedkimpnibmea,1,0,0,1,1,0,0,1,1,1,0,0
eljjplndnkopkklknfggleclpmiiddac,0,0,0,0,0,0,1,1,1,0,1,0
gpoanfafbmmhifpmbefgllakooeokdgl,0,0,0,0,0,0,1,1,1,0,1,0
kpikhpofjkgjdlflipacmkpindnlmeah,1,0,0,0,0,0,0,1,1,0,0,0
koclopdaghabkdcfddopofhccinkbecl,1,0,0,1,0,0,0,1,1,0,1,0
pggolgiepljnbneibppcpbklcfjhgmdb,1,0,0,1,0,0,0,1,1,0,1,0
gmhnihjeppeoenbgcpckjkmjjggleiam,1,0,0,1,0,0,0,1,1,0,1,0
nfiddadbeplbpbfacengnilnmofoaaia,0,0,0,0,0,0,0,1,1,0,0,0
mdkoanlgchgnkbfjcecafkadgneapali,1,0,0,1,0,0,1,1,1,0,1,0
bmifnnfmccmleigpaolofacllndmfned,0,0,0,0,0,0,1,1,1,0,1,0
pnmijffpojdahngpkdncjimgdkkjehbj,1,0,1,1,0,1,1,1,1,0,0,0
cjpioolipmgcfjhoineboaghbmbmcenh,1,0,0,1,1,0,0,1,1,0,1,0
adjiklnjodbiaioggfpbpkhbfcnhgkfe,0,0,0,0,0,0,1,1,1,0,1,0
njefdbinhmfaebgbjihikefamibchpkk,0,0,0,1,0,0,0,1,1,0,1,0
kfecnnjmecekcpfmgaplichjmhmpfidg,0,0,0,0,0,0,1,1,1,0,1,0
ejpfmlnpbkannpdidicadfdmknpmemmh,1,0,0,1,1,0,0,1,1,0,0,0
bfabeannfdkljcniaghbliflbnbidjok,0,0,0,0,0,0,1,1,1,0,1,0
epklehdbjbicoeeebecaeeeceflgpmga,0,0,0,0,0,0,1,1,1,0,1,0
niogapfhnkbjmpnnobldcekclbgkbiah,0,0,0,0,0,0,1,1,1,0,1,0
iijaagbkdohcopmmohlgfkcloefoeaoj,1,0,0,1,0,0,0,1,1,0,1,0
hnoljbfpcendgbcefjmllhnnmddojcod,0,0,0,0,0,0,1,1,1,0,0,0
bhcdbfeclleeljhbmbfpjapphenmkbgc,0,0,0,0,0,0,1,1,1,0,1,1
elgojbkcijgcpojlfhhmjnclgkofmiha,1,0,0,1,0,0,1,1,1,0,1,0
pmjjpeofmimglaahaaonijikhhgihila,0,0,0,0,0,1,1,1,1,0,0,0
nebfnljbhmienkjgobfdehfkjhikchof,1,0,0,1,0,0,0,1,1,1,1,0
fnkocfgpglpcnikkkegmbjhcilhbfnje,0,0,0,0,0,0,1,1,0,0,0,0
llinjdlelnciefmjflikdndckffeohho,1,0,0,1,0,0,1,1,1,0,1,0
