ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
kopigkhmicokgfmejhbjlmbpijfdepkn,0,0,0,5,0,0,0,10,10,2,0,0
kdclphbnjloncbngagadgedlehbgcifi,0,0,0,0,0,0,0,0,2,0,0,0
kdinoegjmibfplmhdldegbdcpgclpmkj,0,0,0,0,0,0,0,0,2,0,0,0
ipcpfpfkognnabjfdhgdddamaejmhgom,0,0,0,4,0,0,0,0,3,4,0,0
hggkalpbenecnnepdpamfnpoomgoidcj,0,0,0,0,0,0,0,0,0,4,0,0
minojogeicmpnoahlmaihajdgkojnjdn,0,0,0,0,0,0,0,4,4,1,0,0
nboapgocddhdebkffnfdbonlomlimlep,1,0,0,1,0,0,0,0,4,1,0,0
lcgmjmcbgdejljgdjkhjbgfhnnknoggn,6,0,0,6,0,0,0,0,1,2,0,0
hnkihjenhlmcdhpkgaadhkbgdahokpad,0,0,0,0,0,0,0,0,0,0,0,0
mbhebmjkgagnagbgbkinmpggelafomic,220,0,42,8,1,1,0,14,7,1,0,0
lacjlgodidoaogaoldfodclplagkhegl,0,0,0,0,0,0,0,2,0,0,0,0
oibcaeeplepnjfjhokfcabnaafodppik,0,0,0,0,0,0,0,16,1,1,0,0
plalhgeejddblloalnngmfmnnhpcekob,0,0,0,0,0,0,0,0,0,1,0,0
nhnigpicgneefgfkfpbnmninmomcfkie,0,0,0,0,0,0,0,11,1,1,0,0
pclbdoihplpfbkmebiaojnhfbgdgkcol,3,0,0,1,1,0,0,6,4,1,0,0
mihokpgncjiajbbcdkjpppallbeolcgb,0,0,0,0,0,0,0,51,6,0,0,0
hafikfgdkfaiaoggaomhgefbcfacjjkm,0,0,0,0,0,0,0,8,6,4,0,0
kobbafbmlbbpmljdefioncacindlibpj,2,0,0,8,0,0,0,32,3,2,0,0
mmdgbbnhbebhohlpmjmipejdadnhfadg,0,0,0,0,0,0,0,0,0,0,0,0
oemnnibgmacbopmblmgcodgcifbfodpm,0,0,0,0,0,0,0,0,0,1,0,0
kfgpcicheodmhneglkflmggjhflimmaj,0,0,0,0,0,0,0,1,2,4,0,0
igladeejmlgilkplcoejoodcnejhdiac,0,0,0,0,0,0,0,9,6,4,0,0
pgpdfnkeeppfohmophlpcfmciioeenig,0,0,0,0,0,0,0,1,1,0,0,0
hddjofcjmbaeljifcdcmcieadnpblhim,4,0,0,7,0,0,0,0,1,4,0,0
ibdcbopijgjjkihompigdaagfmdfagik,0,0,0,1,0,0,0,6,2,4,0,0
ppmoacjnjgkchhkpghapbdanilpggcee,0,0,0,0,0,0,0,0,6,0,0,0
jgmdpjmegokjhmlpjopipgdmmomjcjaj,0,0,0,0,0,0,0,3,0,0,0,0
lleeelkgkfhmcmpbhbojkeomkafkadem,0,0,0,0,0,0,0,5,0,0,0,0
hckfdngdbkdhnbhehfefkcelfeofdjdo,12,0,0,12,0,0,0,48,12,4,4,0
pjacgdaobacpggolhhojjkikdngcfekb,0,0,0,0,0,0,0,0,0,1,0,0
neidfboelnecgmakbkeiehiaaajpgegc,0,0,0,0,0,0,0,0,0,1,0,0
hdeikpphnbclpacdjdjjkpmbcacopnog,4,0,0,4,0,0,0,4,2,4,0,0
ljlpmfgmaeingfoipoohmgmehjjemipi,0,0,0,0,0,0,0,1,2,1,0,0
lgdaghheeajbnnhhjeimkogdifbkalah,0,0,0,0,0,0,0,0,7,0,0,0
pgoipiinddaekllagpgjjkleekgpoacd,0,0,0,0,0,0,0,19,21,0,0,0
ndhpcnaglmemamekddffdfpdhaibjnnp,0,0,0,0,0,0,0,0,0,0,0,0
mcbohdalkkoclbhddnpnjbknlcmjkcep,0,0,0,0,0,0,0,3,7,1,0,0
nmpbhigddhbbhopeeagpnnmnihgagbfk,0,0,0,1,0,0,1,4,4,5,8,0
mhcgfnngjjnaagcopajljmeikeikbkji,0,0,0,0,0,0,0,0,0,0,0,0
ommhanoakgnhlcjblffllkcklcchlajm,1,0,0,1,0,0,0,6,4,1,0,0
maajkakfmehcdemcbhhjdookfhcjpoml,0,0,0,0,0,0,0,1,0,0,0,0
pjiidjnbjhcdkjgaembhimbboofbpphp,0,0,0,0,0,0,0,51,2,1,0,0
jmhjngpdfdmgmngfmbbjkmnpmfcbbcii,0,3,0,4,0,0,0,0,16,4,0,0
nenoecmaibjcahoahnmeinahlapheblg,0,0,0,0,0,0,0,0,1,1,0,0
hgaahalodagndnfjpggmojcbdololagh,0,0,0,0,0,0,0,2,2,4,0,0
ooopnhogbbaaconipjbjieajddnefggj,1,0,0,1,0,0,0,0,1,1,0,0
ickdeonllbpdejpefgocidjbkbplmikd,0,0,0,0,0,0,0,4,0,0,0,0
jkblkocghjpafcijgnahdkmcggelbcck,8,0,0,15,0,0,0,5,1,4,0,0
kblnncjdfcabaleaghoechdbgcoocomm,0,0,0,0,0,0,0,0,0,0,0,0
lejbpghiaeipmnllceclhifjlinmlagi,0,0,0,1,0,0,0,0,0,2,0,0
imfeikbeimbfpmgfkkmjekabdehiiajc,0,0,0,0,0,0,0,15,0,0,0,0
ibocjmldnialpndhbeiehppjjdjgbjfg,0,0,0,0,0,0,0,0,2,4,0,0
hcikomijdkmkmjigkobhhibcikihogjo,0,0,0,0,0,0,0,9,8,4,0,0
kdmcgghnfjehjhjnjocaopchnmgfkjlf,0,0,0,4,0,0,0,0,0,4,0,0
oieddcnmlcoljepfdmngejbbmfkbjefo,0,0,0,0,0,0,1,5,2,0,1,0
jbejmiehbbfahafefamamdhgkbiplkmb,0,0,0,0,0,0,0,0,0,4,0,0
lllnjdmfnfjifcfpppjmcnanpokikcpl,0,0,0,0,0,0,0,2,6,0,0,0
njnoppgdikgafdpbbdjblhehpameclcb,1,0,0,1,0,0,0,1,3,1,0,0
ipooeblefgjhpfcmpjgccamencpbjodd,0,0,0,0,0,0,0,7,8,0,0,0
mnhjkbmimdpecnhoacaflgbbihdipjde,0,0,0,0,0,0,0,1,1,0,0,0
nknciakiglemnimeapmcaigengcoigcd,0,0,0,0,0,0,0,3,0,1,0,0
pliibjocnfmkagafnbkfcimonlnlpghj,0,0,0,3,0,0,0,134,97,2,0,0
iilfphhamaoidpopebinklenjbiknejm,0,0,0,0,0,0,0,0,3,4,0,0
pjlmjmkpaklofeinjkhhdcggbgjhahek,0,0,0,0,0,0,0,1,2,1,0,0
lgmnonhmfgpikmbhmkfhbelgpgihoacf,0,0,0,0,0,0,0,0,0,0,0,0
nlmiomcokfipgmehnmdifgkemjnnhpna,0,0,0,0,0,0,0,0,1,1,0,0
memofmogoafckpamllgmmoaefocpbeik,1,0,0,1,0,0,0,2,2,1,0,0
mnjbegjplimkhehleafhbnfeahgkffhp,0,0,0,10,0,0,0,67,63,1,0,0
jlonmhfkbkcekggkpojlcapebpepfnmg,0,0,0,0,0,0,0,9,0,0,0,0
iobcbdgacfkninlcbphihhdlkobkehia,0,0,0,0,0,0,0,11,8,4,2,0
pagpaflcjeeidfpedgbhbmndejlpplal,1,0,0,1,0,0,0,0,3,1,0,0
kbchnjmopnponhoihboafembgokiioei,0,0,0,0,0,0,0,15,8,0,0,0
olhcajgllkpacioibcjiniefblpmpech,1,0,0,1,0,0,0,3,5,1,6,0
jbfemhnbldieldbcmedngbokkonjemhh,0,0,0,0,0,0,0,0,0,0,0,0
lcabfbidcbbfdfmonhonidjgcgdnfhle,2,0,0,2,0,0,0,24,22,2,0,0
kdapifmgfmpofpeoehdelijjcdpmgdja,0,0,0,0,0,0,0,3,7,0,0,0
hdhblphcdjcicefneapkhmleapfaocih,0,0,0,0,0,0,0,4,4,4,0,0
hnoiehiiidkfoemegpebefacbjapegpn,0,0,0,4,0,0,0,0,8,4,0,0
onmaadicifmplgcfgogkmmfelanijgll,0,0,0,0,0,0,0,0,0,0,0,0
okfhhflddkopdbbgceahbhpgfhfjonol,0,0,0,0,0,0,0,3,0,0,0,0
keofnoohmbfdpekbhahcnggkddgkefci,0,0,0,0,0,0,0,0,1,0,0,0
hcebmjomonhgibmelfackhipoajjlfbj,0,0,0,0,0,0,0,2,3,4,0,0
oimoiefndijdcjpphcgldokllodoaihe,1,0,0,1,0,0,0,0,5,1,0,0
jdkfbkogojpmdmpnkgjcgpngkkmhdfem,4,0,0,4,0,0,0,6,0,4,0,0
kghiiafcefaecebkmdilhldbgafnocdd,0,0,0,0,0,0,0,2,19,0,0,0
jcgoegpgdgklohplpnopagfbipaaddcl,0,0,0,0,0,0,0,10,4,3,0,0
klneioghhgdikdajongciebaedfmhomm,0,0,0,0,0,0,0,0,2,2,0,0
hmmcjkppblmgkjbkjkielpomhpbdokae,4,0,0,4,0,0,0,8,1,4,0,0
pffgnlhmpbmpopfnpjamkaldgdnjenli,0,0,0,0,0,0,0,0,0,1,0,0
lndddploiofhfpdcoclegenegblkhlfk,0,0,0,0,0,0,0,1,2,0,0,0
ppoeiefhlfedijnjoghikidfoogbkmhd,1,0,0,1,0,0,0,1,1,1,0,0
idofkhpjfifefoighnpalajbdjgngcph,0,0,0,0,0,0,0,0,1,4,0,0
hdhinegnjcmoammojjkhakbpdbjghbnm,4,0,0,4,0,0,0,2,0,4,0,0
pffeedlofllghbmondonppgbleaggibj,0,0,0,0,0,0,0,0,0,0,0,0
hkeeobejbgjnpeceekbppnafmmnjllkn,4,0,0,4,4,0,0,17,10,4,0,0
ocdihhlpmedfigkbpajiniblebkfodfc,0,0,0,0,0,0,0,0,0,1,0,0
igifopbpfpndgabdbolhplolfjhmfgmp,0,0,0,0,0,0,0,0,0,4,0,0
ogcmdndkjibojdigkjpccjiekcdfdhlb,0,0,0,0,0,0,0,0,0,1,0,0
kjgcbnaibkjggkodegccccciapldkphe,0,0,0,0,0,0,0,0,0,2,0,0
ljiinepdpapggeblngjbpefobfaibgof,0,0,0,0,0,0,0,4,0,1,0,0
onajjgekdldckfgodnmoallcmdmfcfom,0,0,0,0,0,0,0,3,3,1,0,0
pkifpkambhgdeebloffgpijpleblhnfh,0,0,0,0,0,0,0,1,0,1,0,0
haafcedjaceogpbeopamdmeckgdmldbb,39,0,0,12,0,0,0,0,0,4,0,0
lflnpponogonnfjnohjgmemchenfchli,0,0,0,0,0,0,0,2,3,1,0,0
mbmblpolabjhoedckfbimgbnoogmcooi,0,0,0,0,0,0,0,3,2,1,0,0
pmbemjeijjfdhnpdcoajjchneahlhhkn,0,0,0,0,0,0,0,9,2,1,0,0
mddlabljbgoabonfmiecpocolcemnngg,14,0,0,15,0,0,0,31,31,1,0,0
nlmgcpcmamcacaingleggkcdnigefjbf,0,0,0,0,0,0,0,0,0,1,0,0
lmpeeelplfnkchaaehmaonpdlngbffmf,0,0,0,0,0,0,0,0,40,0,0,0
opemhndcehfgipokneipaafbglcecjia,0,0,0,0,0,0,0,5,4,0,0,0
mmalpdcdmbloijpgoagaeallfnmioika,0,0,0,0,0,0,0,2,2,1,0,0
paflemlkipmciabpofacojmilollfkbg,0,0,0,0,0,0,0,0,0,1,0,0
nbbobpgaadhhljllfjfplnljjldobjbg,0,0,0,0,0,0,0,1,0,0,0,0
ooiaecmljjhkagndmdcmfmfhcnhnmano,0,0,0,0,0,0,0,0,2,1,0,0
polpfcbiieeblkbloekdlbfpegcbfjmn,0,0,0,0,0,0,0,15,8,0,0,0
ipinjfpnkecmbjjedobgpjlfamhkfjnc,0,0,0,0,0,0,0,0,1,0,0,0
kccnpljpbgjkbjoncfpbmkobhacfekko,0,0,0,0,0,0,0,2,0,4,0,0
hfldppknglpehgckhohikncaihlccekj,0,0,0,0,0,0,0,13,1,4,0,0
obincefhnenglgklhbehgeeeccjpgccn,1,0,0,1,0,0,0,9,3,0,0,0
nocggbdgejcppkcikcpbbdcaajachloi,0,0,0,0,0,0,0,3,0,0,0,0
onomhmadbfpffcnfblfjfigpmdnagipn,1,0,0,1,0,0,0,0,0,1,0,0
mlgdajliodhngdpagndkkjejeeifnakc,0,0,0,0,0,0,0,1,3,0,0,0
kmompemcncebikjjbcmhmonkgogghifl,0,0,0,0,0,0,0,0,1,0,0,0
npeicpdbkakmehahjeeohfdhnlpdklia,0,0,0,0,0,0,0,1,0,1,0,0
hlfhjginmghllbifdmnokjaplamaeige,0,0,0,0,0,0,0,8,1,0,0,0
koddicdefdjldmkdknloeemffdjbdblh,0,0,0,0,0,0,0,0,0,0,0,0
pkdmjdnphnjlhdhdambnehoacaoniloi,0,0,0,0,0,0,0,13,7,0,0,0
jffdmjmhkinopagcjgfjjfoagglhnhff,0,0,0,0,0,0,0,0,0,0,0,0
nmjpbanbnellakgbfbakgfjfkabbolon,1,0,0,0,0,0,0,8,9,1,0,0
lijeilcglmadpkbengpkfnkpmcehecfe,0,0,0,0,0,0,0,7,1,1,0,0
jopmcepgjlahnmkeiacnhcipdghijdak,0,0,0,0,0,0,0,0,0,4,0,0
mpblgcejmodeckhkjimpachinieeckpj,0,0,0,0,0,0,0,19,5,0,1,0
lkfkkhfhhdkiemehlpkgjeojomhpccnh,0,0,0,0,0,0,0,4,15,0,4,0
mikekfpjfepcgjjkjhbinllhgekgnhnd,0,0,0,0,0,0,0,0,0,0,0,0
kfmndfnbobcfhakpacjolccbcbhfppej,0,0,0,0,0,0,0,0,0,0,0,0
hfhlngbcdalpjiejaenfchpcajdmpeom,0,0,0,0,0,0,0,0,0,4,0,0
kefopaofjlhaddnijefhnhnjhafpbamd,4,0,0,4,0,0,0,5,1,4,0,0
popjgphflfnpefcncljdkaenmellboei,0,0,0,0,0,0,0,1,2,1,0,0
pappcjmimkmjekiaiedkhfogpclanicb,0,0,0,0,0,0,0,0,0,0,0,0
hkmnkjgnkilnmejfjbdekioanlpicajf,0,0,0,0,0,0,0,9,0,4,0,0
ohlbpmjigfnlninciefmllfgidnbafcj,0,0,0,0,0,0,0,0,0,1,0,0
kfhgpecpppiojpkjlagcfaadajcicmpc,0,0,0,0,0,0,0,3,7,0,0,0
ieffbhnehakpambmmncidlbhomnnnlae,0,0,0,0,0,0,0,4,6,4,0,0
jaipkdcbjjkmmnhioljfohaiiajdikmp,0,0,0,0,0,0,0,0,0,4,0,0
nihhjdlipbbbkgmflkehhilajakphmpe,0,0,0,0,0,0,0,2,3,1,0,0
jijknheciphcicdogdihjknndkhhagdn,0,0,0,0,0,0,0,10,7,4,0,0
pibdaidghnemfchbgihmkdbbjhjbhkho,0,0,0,0,0,0,0,1,2,1,0,0
mppgeiejiiffmgmhllepmpjpaaffakpl,1,0,0,0,0,0,0,0,1,0,0,0
nlmcgcnfbgcopmcfmpdnkieljaaageic,0,0,0,0,0,0,0,1,1,1,0,0
piohkopmiebhgodfkcfcmjbmgkcnjnmf,0,0,0,0,0,0,0,0,0,1,0,0
kdmdbahkimnclcmnppaagnnnpdjfggbb,0,0,0,0,0,0,0,2,1,0,2,0
hcofnkkihemblooncobelgfemgpedinp,0,0,0,0,0,0,0,2,4,4,0,0
ocajbbmlgngfpanabollgdekcbcehcjd,1,0,0,1,0,0,0,3,1,1,0,0
kgmbjoakninmbejgngppphhlbcjelcif,0,0,0,0,0,0,0,24,24,0,0,0
pjemnpgdmnlkkcpaddlnlegmdfpohnep,0,0,0,0,0,0,0,1,11,1,0,0
mobibinbefmieblpnhabghboblgamkbj,0,0,0,0,0,0,0,1,2,0,0,0
pepoocbhbhojcgcdccjdailagajbfhao,0,0,0,0,0,0,0,7,0,0,0,0
ndomadhkgbkebokajpaeobjlajeebhoo,0,0,0,0,0,0,0,3,0,0,0,0
hobechkfapdipbkfhmpkdjplkglcifgf,0,0,0,0,0,0,0,0,52,0,0,0
jcnkojfhcdojpfffoddbnceadkngaond,0,0,0,0,0,0,0,96,18,0,0,0
npologfmcfajgohplccmhafjdanfgike,0,0,0,0,0,0,0,107,50,1,0,0
mhfjedhbggbodliofccpefegbmaoohin,0,0,0,0,0,0,0,4,7,1,0,0
kcnejffhkpdkgcnknehckbgecjklfoka,0,0,0,0,0,0,0,10,5,0,0,0
kenhfdoiondldpcoajdbackbnmehgahl,0,0,0,0,0,0,0,2,1,0,0,0
nihmfkglncnpheihhidaanekobbdhbck,0,0,0,0,0,0,0,5,5,2,0,0
infimccbgaohjkejnnjkojamnhkfmoio,0,0,0,0,0,0,0,0,4,0,0,0
hjkbidnljkglbdggilflngahoikopijo,0,0,0,0,0,0,0,0,1,0,0,0
kjheadnejomnapknbjdficacmoppeege,0,0,0,0,0,0,0,10,2,2,0,0
njldegofnjbgofnfldnpfacnpdmjcpek,1,0,0,1,0,0,1,36,47,1,0,0
phkbamefinggmakgklpkljjmgibohnba,0,0,0,0,0,0,0,0,0,0,0,0
kmlccnfningikbpkanojlhoafkogcple,0,0,0,0,0,0,0,2,3,2,0,0
kohfefeenbegbappeaecchhjpdofbnkl,0,0,0,0,0,0,0,0,0,2,0,0
opdkneimogpljnhdedpppmoaljedhfib,1,0,0,1,0,0,0,3,2,1,0,0
nmliklikilkjommabacojbijjimlgjck,0,0,0,0,0,0,0,3,1,1,0,0
jfofijpkapingknllefalncmbiienkab,4,0,0,4,0,0,0,21,2,4,0,0
hoecngkpikcfiekfcpbjjlejgmomahgf,0,0,0,0,0,0,0,0,2,4,0,0
hbfoeklgbkbmkkiknonnolginlckacin,0,0,0,0,0,0,0,1,2,4,0,0
ljbneoldiojfddioppeaaklbfaocmdkg,0,0,0,0,0,0,0,5,2,1,0,0
pjhlaelpkemhdfopcnmbphllkehicbng,0,0,0,0,0,0,0,9,3,0,0,0
pnpgiaegonijpadcecieeehgopaicjhp,0,0,0,0,0,0,0,0,2,0,0,0
ibgbiogjjahboaeffhcicimhgjmhnlcb,4,0,0,4,0,0,0,30,3,4,0,0
ojlicbnjmjflndeachpneoalfifchppb,0,0,0,0,0,0,0,0,0,0,0,0
ihkbiacmeblgkelimpeogchchjiimdjb,0,0,0,0,0,0,0,0,0,0,0,0
lpkkljaepfhmbjaepaoeoadlmfoipnoc,0,0,0,0,0,0,0,0,0,0,0,0
pmphghjnfggmkoohajmneflemmjgimpl,0,0,0,0,0,0,0,8,4,0,0,0
mkfhfaofhehppjafhghceoelgibonjim,0,0,0,0,0,0,0,0,1,1,0,0
lpeelllljkmgnmmldencgnklioejifdo,0,0,0,0,0,0,0,3,0,0,0,0
nhpflemgfelgmmopejjkkfifnpacocdf,0,0,0,0,0,0,0,0,0,1,0,0
heclcjmcbaaljakdklpecdmmhkfnabhk,0,0,0,0,0,0,0,5,0,4,0,0
ijaimgfpldkpopcemeajgbghobgnalla,0,0,0,0,0,0,0,0,1,4,0,0
nbpcbacmemknaffckhckoaophpnmdchb,0,0,0,0,0,0,0,1,2,1,0,0
hgacmficlpcimfncgcoknkdfoeecnmoi,0,0,0,0,0,0,0,0,1,4,0,0
kjlkppepiffficifojcdijcjgcdkokij,2,0,0,2,2,0,0,1,0,2,0,0
hipklmblmccmfkjpkokghdpfcnkblcib,0,0,0,0,0,0,0,1,2,0,0,0
ngogmllekdkjkpniakfbfkjhgoekkfjn,0,0,0,1,0,0,0,20,2,1,0,0
klahfmbhkegkhbcagopekafimjlccfmi,0,0,0,0,0,0,0,0,2,2,0,0
oiobmleekckbiiadibcfnkhjfcaflkig,1,0,0,1,0,0,0,2,4,1,0,0
hecajbolghfdkfgckiabhklpgpjhncfl,0,0,0,0,0,0,0,3,0,0,0,0
nohebfplolhpgcgkkhokcfbgnnbdlaaf,0,0,0,0,0,0,0,84,39,1,0,0
pmljndefiidnkbdpipbcoiiakcpbjjdn,0,0,0,0,0,0,0,3,2,0,0,0
ookdpopeddpifoajgihkochplhlanbnm,0,0,0,0,0,0,0,5,3,1,0,0
oegamdpbkgccbllocljbccfoakapfgco,0,0,0,0,0,0,0,5,19,1,0,0
hennjddhjodlmdnopaggbjjkpokpbdnn,0,0,0,0,0,0,0,8,5,4,0,0
jllllodicenbdlcllpfjekckcdmncbac,0,0,0,0,0,0,0,4,7,0,0,0
mddbkffabnjjaihpiocjdagclghhlcmd,0,0,0,0,0,0,0,1,0,1,0,0
ihcaaefaoebbcklmolaflgllidfamfgm,4,0,0,4,0,0,0,9,0,4,0,0
hchobocdmclopcbnibdnoafilagadion,4,0,0,4,0,0,0,25,40,4,0,0
kbepojankdacepjijefoibddhkdbdfkj,0,0,0,0,0,0,0,1,2,0,0,0
jjdaeklioledpjaidelkngpdnmpfofnp,0,0,0,0,0,0,0,8,0,0,0,0
iljgicpnmoedkhkkfifjmpomdpeikefn,4,0,0,4,0,0,0,0,1,4,0,0
ijkmjnaahlnmdjjlbhbjbhlnmadmmlgg,0,0,0,1,0,0,0,19,14,0,5,0
jjepncgengafjbimeeclknfbfnhehdng,4,0,0,4,0,0,0,6,0,4,0,0
mockooclhopnpgmbpehncdpjhobjmhhp,0,0,0,0,0,0,0,0,1,1,0,0
koaflnhbkgmemhdekjhffbhldgjpiolm,0,0,0,0,0,0,0,4,2,3,0,0
jmckhhdjbflmkkenmmclemmnelkojafa,6,0,0,16,0,0,0,6,2,4,0,0
ppihdkibnfpofimaklnoiicdldamihmk,0,0,0,0,0,0,0,181,265,1,1,0
nljiiplakcgjilhoopommpbpmjafkmlg,0,0,0,0,0,0,0,3,3,1,0,0
mpjnbjlbcohfkbdmoffafmdmlokagjek,0,0,0,0,0,0,0,1,2,1,0,0
nkbflgdoljijfdopjgfnbjdcedjkbfnm,0,0,0,0,0,0,0,0,0,0,0,0
mnphabhdkpljeimcfpdpppbamedonofb,0,0,0,0,0,0,0,2,0,1,0,0
poknbohjodjphahjblioioajhkccnnfb,1,0,0,0,0,0,0,0,1,1,0,0
ndeobkgdldlmalcpkldhdadlhneajkco,0,0,0,0,0,0,0,16,0,0,0,0
kcpilaggggglnjckpcckpngnikfceonn,0,0,0,0,0,0,0,2,1,4,0,0
jhokjnmgddalpndnkdpknboeihhaeiia,0,0,0,0,0,0,0,0,0,0,0,0
nncgpcilaimaohejhbpafkmglncfigej,0,0,0,0,0,0,0,0,4,1,0,0
iabecofjidglogmhkccmgihafpoaccmd,0,0,0,0,0,0,0,0,1,4,0,0
nkgdeejdhkeaiifichnhfooeikidekbi,0,0,0,0,0,0,0,0,0,0,0,0
pnjehpcmdaihialankohbnmpdgaeedoj,0,0,0,0,0,0,0,0,1,0,0,0
nehkafloadoghamdpdnondnfcngoaidb,0,0,0,0,0,0,0,12,0,0,0,0
hdpoplemgeaioijkmoebnnjcilfjnjdi,0,0,0,0,0,0,0,1,0,0,0,0
pphelfjpjdcpbalkincfjcjoidhmkkfb,0,0,0,0,0,0,0,15,19,1,0,0
opheklanmaieaeneebdohfpbjkhcgilk,0,0,0,0,0,0,0,0,2,0,0,0
kpkopegclmaphgcakopkhkhmhaiidjjk,0,0,0,2,0,0,0,739,120,2,0,0
mjmclamcnohflgncpenoimmgnnlbgccp,0,0,0,0,0,0,0,0,4,1,0,0
jfloooohjfnbpkgnnlglpdogjojhmlke,0,0,0,0,0,0,0,0,0,4,0,0
omeefhogamlepmhokfknjblacmeiimcg,0,0,0,0,0,0,0,2,0,1,0,0
lbkpgefhkoccacijobjadnnijhgikeij,0,0,0,0,0,0,0,0,3,0,0,0
oilfeenjkfedhlpijdhgbhdkdkjdmdnc,0,0,0,0,0,0,0,0,0,0,0,0
iiokcphcgmoplnmlbcmglcekflboodkc,4,0,0,4,1,0,0,5,5,4,0,0
mmanaflgaempokjfbeeabkadnkoidjam,0,0,0,0,0,0,0,63,169,1,0,0
kfkddcifiihcdaaambaijmopndkgpdkh,0,0,0,0,0,0,0,0,0,4,0,0
onjfmpknmlenmogehbpckfhlaocoidif,0,0,0,0,0,0,0,0,0,1,0,0
pcmhpebamaohfmngdjgjgacjdpkdffnd,0,0,0,0,0,0,0,0,0,0,0,0
pikfjcohcfpohlckdhdggpcpfdkekomf,1,0,0,1,0,0,0,15,2,1,0,0
lnognckpndhjmcljobaidboimfjggjff,0,0,0,0,0,0,0,4,0,0,0,0
ldgfbffkinooeloadekpmfoklnobpien,0,0,0,0,0,0,0,0,0,0,0,0
lijkmfbeoninhimkldpcfkoonabpnkml,0,0,0,0,0,0,1,1,5,1,0,0
ifcljmkcponiminmkdhpfiidbijpnljb,0,0,0,2,0,0,0,339,143,0,0,0
hlacpnmehdnplnnchgnlifdenkjaggkd,0,0,0,0,0,0,0,0,0,0,0,0
oiicfmadabhpkiacimdmannaaegiikic,0,0,0,0,0,0,0,0,0,1,0,0
hbflglholnaeeglfmmoanffenlgkcefa,4,0,0,4,0,0,0,5,11,4,0,0
lhhllmdboleffajemnilooddhdhbnook,0,0,0,0,0,0,0,0,0,0,0,0
nckkgbhlbdcannjmkecpfehmnkjoehjj,0,0,0,0,0,0,0,0,0,0,0,0
lalacfdmmbcoccjalghjajbmfpbjjplf,0,0,0,0,0,0,0,3,0,2,0,0
knebeekmomfkjajidddmldajhobappjn,0,0,0,0,0,0,0,8,8,0,0,0
ojlpenbojeeckhoihgffpjmkcdbjahhn,0,0,0,0,0,0,0,1,3,1,0,0
mnnfjgnafollgnkkfgkfodfidahpmffa,0,0,0,0,0,0,0,6,2,1,0,0
miiolgcpknpjjfagkaddfgakbdenenfn,0,0,0,0,0,0,0,0,1,1,0,0
olbimjceoaaijcgohgkpklpgommmkcda,0,0,0,0,0,0,0,3,1,1,0,0
opmgpilmngmgnemoldpekbjegnfjefcp,0,0,0,0,0,0,0,28,5,0,1,0
jpicghddpdigjffkljneapkdoglfcmkc,4,0,0,4,0,0,0,0,0,4,0,0
ihcimaphpdolkgoelhcomakanligfplc,0,0,0,0,0,0,0,0,0,0,0,0
lbcinfjehfdhncdbkaiiebeelbplhben,0,0,0,0,0,0,0,21,5,2,0,0
mmbapkcbhndjifecmmchkeaepmkboepg,0,0,0,0,0,0,0,1,0,1,0,0
hjkajeglckopdkbggdiajobpilgccgnj,5,0,0,4,0,0,0,8,9,4,0,1
npdoepcieahobnhiijpomdgbmcfniceo,0,0,0,0,0,0,0,9,0,1,0,0
hgmoaheomcjnaheggkfafnjilfcefbmo,4,0,0,4,0,0,0,11,12,4,0,0
nckgdfkgodfemnkdkfngdhfknlcokbha,0,0,0,0,0,0,0,0,8,0,0,0
lkiehddgamnhinhdndmpaphiniiaonfe,2,0,0,3,0,0,0,0,1,0,2,0
ldidajnlcglobphmonbnhbhgjipebocg,0,0,0,0,0,0,0,2,4,2,0,0
hecdfcpcemmgjocgmacfpckncmfgcogc,0,0,0,0,0,0,0,9,21,4,0,0
hnjhbogeakfjngojmkmbkaolpdkifkgf,0,0,0,0,0,0,0,2,1,0,0,0
mopckogdjleiljpnmmafmlieekoenhbe,0,0,0,0,0,0,0,7,0,1,0,0
lckhhllpfhfhkoclilbgcoinfkgbledh,0,0,0,0,0,0,0,0,0,2,0,0
pgojdgodkeeohblpemhanogocmonjelh,0,0,0,0,0,0,0,3,0,1,0,0
hnphmjgdfnfhjponpjddkmchkfmkkgcc,0,0,0,0,0,0,0,6,5,0,0,0
hihihbogdoleacjhlihmnffjibndldlp,9,0,0,0,0,0,0,2,0,4,0,0
jneemdecgdmpdobbdbinpfahjmcchdnc,0,0,0,4,0,0,0,13,2,4,0,0
ilmncglfmehanejfhghlnbfjdfnbdlcl,0,0,0,0,0,0,0,0,0,0,0,0
oblplcdnhpofcfficddncdhjppnmolif,17,0,0,33,0,0,0,0,0,1,0,0
hhmhlgmonadkeldhckjiihohdgellbhl,0,0,0,1,0,0,0,0,5,4,0,0
hhjaljnenbipjmlijjhmkaamchjcnhih,0,0,0,0,0,0,0,0,1,4,0,0
ojmelblegakdgcjacaclnlgdmifgppdb,11,0,0,1,10,0,0,4,2,1,0,0
lhfbfagpkdiaeammbojjmigkmclfhnmo,0,0,0,0,0,0,0,0,1,0,0,0
nlkalnkhigjdjlabhpmmdghlelblaicp,0,0,0,0,0,0,0,0,8,1,0,0
naolnccddjabbhmjogiejjgocjnglmge,0,0,0,0,0,0,0,3,10,2,0,0
