ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
jkkfgpedgbikbjelfebhcaicfcgaokhp,0,0,0,1,1,0,0,1,0,0,1,1
lacopdelfhkenhcmejfpehpndpmnahol,0,0,0,0,1,0,0,0,0,0,0,0
jpanaedljkfhijcjdjicghlngebabope,0,0,0,1,1,0,0,1,0,0,1,1
enfbjgkbmfbhpepohbcjhanipeoelppo,0,0,0,1,1,0,0,1,0,0,1,1
coelfbccpebdmedkflhadogbojlbpafe,0,0,0,1,0,1,1,0,0,1,0,1
jheiohemapejddjdnfnhldcfhmklgmdg,0,0,0,0,0,0,1,1,1,1,1,1
mejfljhfeahhhicjefeehikaooffggmf,0,0,0,1,1,0,0,1,0,-1,1,1
accbehmplnbokkoaamiciahdjodnohjn,0,0,0,0,1,0,0,1,0,-1,0,0
ojclijomdkcmpgpfffikdpiojgmiccam,0,0,0,0,1,0,0,0,0,0,0,0
kjnpbnbnlihakbjgklcjbplpclgmpalf,-1,0,0,0,0,1,1,0,0,0,1,1
afnilbdlnacbbmmhjbhpccijhiiggmen,0,0,0,1,1,1,1,0,0,1,0,1
ghghioakadpoakpmmjbmepcgomdfdpdb,0,0,0,1,0,1,1,0,0,1,0,1
hjaclffbikdneicnleajghmppjdnnohl,-1,0,0,0,0,1,1,0,0,0,0,1
gjfdlpdedlbiokokikmhjcelbkaljbep,0,0,0,1,0,1,1,0,0,1,-1,1
cfmhknohjdjilpokjpdopankilegcglf,-1,0,0,-1,-1,0,1,1,1,0,1,1
clgoeegnefjoblpbcimblnddgakkhpfb,0,0,0,1,1,0,0,0,1,0,1,1
jbngidpijekbhekmimlbcopjfkogiomb,0,0,0,1,1,0,0,0,0,0,1,1
odklofidedfkjjgjnobmpipmobmlgkel,0,0,0,1,0,1,1,0,1,1,0,1
abdfbnapkafgcheofcijaieahcbjnpkd,0,0,0,0,0,0,1,1,0,0,1,1
lekkmokmojahmfgdkfeldeoijmmeodod,0,0,0,0,0,0,0,0,0,-1,1,1
najmjkgimjhilaleingfkhedncclmmaf,0,0,0,0,0,0,0,1,1,-1,1,1
nienaghdopiidkcmeoadejnnjangghnm,0,0,0,0,0,0,0,-1,0,0,0,1
emlgbimicfdajjogdfjimamoedlibpnj,0,0,0,0,0,0,0,-1,0,0,0,1
oihadgmdoepbfafjnenigjeeohdnonhk,0,0,0,0,0,0,0,0,0,-1,1,1
gihphjdlkigognnhkankfjcclijhadpe,0,0,0,0,0,0,0,1,1,0,1,1
djeeealmnenojbdmkocimooihdfjblli,0,0,0,0,0,0,0,1,0,-1,1,1
albldpmnhhhcjiladaacehfabibgbllk,0,0,0,0,0,0,1,0,0,0,1,1
pclnjljlepemhpbbonlbmbgemngcapbe,0,0,0,1,0,1,0,0,0,1,-1,1
pcbinggjelhcbebilcmlikomcgiippjb,0,0,0,0,0,0,0,0,0,-1,1,1
ohbfippdelopbdagjgdbldkgipebgdna,0,0,0,0,0,0,0,1,1,-1,1,1
mohfakfjfcmgflmfgijikdpbllnjjdfn,0,0,0,1,0,1,1,0,0,0,0,1
fkdjhomfkhllofmhjhnecclikkdhkjpj,0,0,0,0,1,0,0,1,0,0,0,0
beklnljhbalhpnbkllnbladeopnhnnfc,0,1,0,1,0,1,1,0,0,1,-1,1
aebphbclhfdhdmfolbokhchficidedad,0,0,0,0,1,0,0,1,1,-1,1,1
alnknpnpinldhpkjkgobkalmoaeolhnf,0,0,0,0,0,0,0,1,0,-1,1,1
haogjblnnpemjmomfbkicmgklaegmmhc,0,0,0,-1,1,0,0,0,1,-1,1,0
lfboiggdcapecolondopnpgpoacnellc,0,0,0,0,0,0,1,0,0,1,1,1
oadimaacghcacmfipakhadejgalcaepg,0,0,0,0,0,0,1,0,0,0,1,1
icognleckonecpphokboemgcgcohcepi,0,0,0,0,0,0,1,0,0,1,0,1
pdphkcdbjpkadajcdofjjfadlhgadbkj,0,0,0,1,0,1,1,1,1,1,0,1
phjadnllkgbpnckjnihpakjfombonlfd,0,0,0,1,1,0,0,0,1,0,1,1
mpcecjnnfkojdapdkeimdkbfdjidmfdk,0,0,0,0,1,0,0,1,1,0,1,1
ologefkdlhaodkkpbcidcdfgjaonmjan,0,0,0,0,0,1,0,0,0,0,1,0
enibhpbllaoaffjclnnepikeabihmcke,0,1,0,0,0,1,0,0,1,0,1,0
mjbpgglfobeommplccbobekdmeefaipb,0,0,0,1,1,0,0,1,1,-1,1,1
eanhcadlcgbojhjgfnfilbbkddkahfih,0,0,0,1,0,1,1,0,0,0,0,1
kmnenaicbakkglifkcfhajepipbliekp,0,0,0,1,0,1,1,1,1,0,0,1
pbbeeccjhaaheibijoanebhllhbcgagc,0,0,0,0,1,0,0,0,0,-1,0,0
kjbapdikgonceelcngecalealpggeebb,0,0,0,0,1,0,0,1,1,-1,0,0
iedhjcpcjhbgdbidbdmkmkkjapelekph,0,0,0,0,1,0,0,1,1,-1,0,0
llioajpaajlaglnbngcpifodkocihipm,0,0,0,1,0,1,1,1,0,1,0,1
acmbhgeienaechckfgjhngddbklhnknh,1,0,0,1,0,1,1,1,0,1,0,1
chjfickgiaialnakmoghdehfjkiadlpc,1,0,0,1,0,1,1,1,0,1,0,1
ljgfjpadcmblnlbfogkdbmgbmkolfocp,-1,0,-1,-1,-1,0,0,0,1,-1,1,0
akdknljondgahkifmkhlhkbbnemeihjm,0,0,0,1,0,1,1,1,1,1,0,1
nkmflmhbjkkdeiihknnkfpjpbmhfoela,1,0,0,1,0,1,1,1,0,1,0,1
lnamoochcfmgpojfdcngdigiagahadmo,1,0,0,1,0,1,1,1,0,1,0,1
dpobhneijjdebjccapdmeflhegkjfeij,0,0,0,1,0,1,1,1,1,0,0,1
ncidpdcppimaiedanpmfgalibnfefpki,0,0,0,0,0,0,0,1,1,-1,1,1
gbalnkiilgkpalpbgidfbnfmfdfnngde,0,0,0,0,0,0,0,0,0,0,0,1
cdecbnfpifnelepdglbefjljchidjjen,0,0,0,0,1,0,0,0,0,0,0,0
djjmipmoebdhkblgmllkehfghaekbimi,0,0,0,1,1,0,0,0,1,-1,1,1
ahfaljmpjgbkmbldipgdldgiiimdphec,0,0,0,0,0,0,0,1,1,-1,1,0
khaokbamidpnaifhjkogeipdkencbfaf,1,0,0,1,0,1,1,1,0,1,0,1
fkpohfnejjimkfbdfmlojhjmgjajckkk,0,0,0,1,0,1,1,1,1,1,0,1
nemhfbfdbkbifmfdomenddkmphkhejlp,-1,-1,0,0,-1,1,1,0,0,0,0,1
iapnjjcfaidiopiaceghfnfflhfkajoe,-1,0,0,-1,0,0,0,0,0,-1,1,0
ahpbjigmmihlomifamfhleiopkemoala,0,0,0,0,0,0,0,1,1,-1,1,1
kpdjacdckipgppbfjahanifkmdbjmgic,0,0,0,0,0,0,0,0,0,0,0,1
jbojaejbbfglkgkefddkkkinmjfpalil,0,0,0,1,0,1,1,1,1,1,0,1
kppcdcpdknadnfdblpnknkpejminjlfn,0,0,0,0,1,0,0,0,0,0,0,1
bbojmeobdaicehcopocnfhaagefleiae,0,0,0,1,0,1,1,0,1,1,1,1
dooagancmdjfplnfeebcaleegdckiejk,0,0,0,0,1,0,0,0,1,-1,0,0
pdhlaecfceghplpbpfpdincbljjflgic,0,0,0,0,0,0,0,0,0,-1,0,1
ilibiocafonlppeobomimeledojmpinb,-1,0,0,-1,1,0,0,1,1,-1,0,0
pookchklokpbjphnmanjkijhghgagjie,0,0,0,0,0,0,0,1,1,-1,1,0
mdaldlaeiaojhpppflfofhfncafhndcf,0,0,0,1,1,0,0,1,1,-1,1,1
laapafclfdocppiklojgehcfbfgegkpd,0,0,0,0,0,0,0,0,0,-1,1,0
hcjopdlagbhdkacpkdeefnhjemfefjok,1,0,1,0,0,0,0,0,0,0,0,0
kjfpkmfgcflggjaldcfnoppjlpnidolk,0,0,0,1,1,0,0,0,0,-1,1,1
bchkdnbmnodlgiodbjjcajnglhddglgi,0,0,0,1,1,0,0,0,0,0,1,1
clnkijlaikabdbjejkikchdhkfkehhnf,0,0,0,1,1,0,0,0,0,0,1,1
npbdcekjdealbkepegpffhamkhgghcml,0,0,0,-1,0,0,0,0,1,0,1,1
eogipfnbijonmdcbembnjajobmkblamd,0,0,0,1,0,1,1,0,0,1,0,1
okcaoddgdgnnoehbamegnpjajchkjing,0,0,0,0,0,0,0,1,0,0,1,1
ckddclbnijomilkjgjlapfhfcgnkcgki,0,0,0,0,0,0,1,1,1,1,1,1
clcbdgojnikjpnplbflmmckolehpenil,0,0,0,0,0,0,1,0,0,1,1,1
ocdojmpbbddbaamkoegkejfogeppnoci,0,0,0,0,0,0,0,0,0,0,0,1
kfgjijpcpahaoekhikngpckfmfmfebib,0,0,0,1,0,1,1,1,1,0,0,1
blfbandenoinkliekhbclajmindpgpbl,-1,0,0,0,0,1,1,0,0,0,1,1
imcfppeifknphfhaibbbidhnjecmfohi,0,0,0,0,0,0,0,0,0,-1,1,1
hbicccdaibeakimkhmgoglhbodhofpnb,-1,0,0,0,0,0,0,1,1,0,1,1
noeghnoecamljdddkjjcnijndkghpjpk,0,0,0,0,1,0,0,0,1,-1,0,0
mldpdhjbockggcjcjbllockgjljcjcmo,0,0,0,1,0,1,1,1,0,1,0,1
paliofadipkipcjdlpdoafgopapclkfe,0,0,0,1,0,1,1,0,0,0,1,1
iocoekgioklfipeljfppifdoepejkbbn,-1,0,0,0,0,1,1,1,0,0,0,1
ljjdcbfpdmjelppcfeiadnjagdhompkb,0,0,0,1,1,1,0,0,1,0,0,1
mnjjnlpfohojhebjajehppdpepmhidnc,0,0,0,0,0,0,1,0,0,1,1,1
jjamcifpgfppmihbfenginneoipkfdid,0,0,0,0,1,0,0,1,1,0,0,0
djnbhcebgngagmioniajfhbldkoegcco,0,0,0,0,0,0,1,1,0,1,1,1
pcjhcccldgpkaaojjhcpfjpknbcnaoeb,0,0,0,0,0,0,0,1,0,0,1,1
mjljmcikmfemkogkhbohgcgbfaikoljg,0,0,0,1,1,0,0,1,1,-1,1,1
ghbdeejbhgbmijlhigcoeigdiakooofh,0,0,0,0,1,0,0,1,0,0,0,0
nlkdaeejnpdablhdemhleifolkmbkdmj,0,0,0,1,0,1,1,1,0,0,0,1
jdjdndnbmfacekjhakclgfelnbnnlhdh,0,0,0,0,0,0,0,1,1,0,1,1
gfdelcngpnloeknplgbinlafdjffknni,0,0,0,0,0,0,0,0,0,0,1,1
inighgbdibodpedehpmacomhncoagamo,0,0,0,0,1,0,-1,0,0,-1,1,0
fghlihhodmdhjbflkmhmfaibhilclahc,0,0,0,0,0,0,0,1,1,0,1,1
fcliafhfhbkfdeknlpdpojgajcknhecf,0,0,0,0,0,0,0,0,0,0,1,1
edkkkggfhmoogadkmjndmlfhlmdainam,0,0,0,0,0,0,0,1,0,0,1,0
bhjlgiepdekbnmiipcnlhjabbhkdbfhf,0,0,0,0,1,0,0,1,1,-1,0,0
ihghcnaipffddpmbafmflcejcbgopcij,0,0,0,0,0,0,0,1,1,-1,1,1
pcbhmgpbpakkpakdkcnlllglehjdafgm,0,0,0,0,1,0,0,1,0,0,0,0
ollmdedpknmlcdmpehclmgbogpifahdc,-1,0,0,0,0,1,1,1,1,0,1,1
jilbpmenakjfpjclgjpppnflkiplmhjo,0,0,0,1,0,1,1,0,0,0,0,1
hgijldiddllnhajdklcdpciedpkddeip,0,0,0,1,0,1,1,0,0,0,0,1
bcinnfldmheohkeckegkfedopgeklkph,0,0,0,1,0,1,1,0,0,1,0,1
glbfdjadjnpcloonbhhjahddhcclimld,0,0,0,1,1,1,1,1,1,1,0,1
nejmjohiggmikmmhagccbogaohhbicjc,0,0,0,0,0,0,0,1,0,-1,1,0
dehmghpdcahlffompjagejmgbcfahndp,0,0,0,1,0,1,1,0,1,0,0,1
gakchdgcpjbchncgbflfkajcfpnbhohi,-1,0,0,0,0,1,1,0,0,0,0,1
hdmhiihcenipfdlmkdlhmgijjimlpkim,-1,0,0,0,-1,0,1,0,0,0,1,1
knmdljhkmjadkhmcndmeglbkaiikbicp,0,0,0,1,0,1,1,1,1,0,0,1
fgieggnhkbknnkemibeokkmpimipkgki,0,1,0,1,0,1,1,0,0,0,0,1
jokakfjhmpagkedeeikljlgpfgenjloj,-1,0,0,0,0,1,1,0,0,0,0,1
cogoojhkdminnbnnbljfoelegcfgdgog,0,0,0,0,0,0,1,1,0,1,1,1
njdjoeklfbahijdoadnlpagipchldkea,0,0,0,1,1,0,0,0,1,-1,1,1
oopkanhnleelpejljcihhooabmoakibc,0,0,0,1,0,1,1,1,0,0,0,1
nneimfibemiegbfgjmeblmfclkfknaml,0,0,0,1,0,1,1,0,0,0,0,1
ckkhcgikplgdginlidcaomgjahmddjgb,0,0,0,1,0,1,1,0,1,1,0,1
gjpboachcdlcndmdhjagkknlbmmahjho,0,0,0,1,0,1,1,0,0,1,-1,1
ecmdeilmclobbioohpoonalobpgiijnd,0,0,0,1,0,1,1,0,0,1,0,1
ckmpnjnmefiakkegopamljcoeeicgncc,0,0,0,0,0,0,0,1,1,0,1,0
dafimblndlbfdhmdnefmmnjdpbbnflgd,0,0,0,1,1,0,0,0,1,-1,1,1
cjpjdghbnedelhgflhnhkkihdoolcfkp,0,0,0,0,0,0,1,1,1,1,1,1
jfhbilkgndmjobfgiinhgoijjgcafbcf,1,0,1,0,0,0,0,0,1,0,0,0
oloanaogkpldoickabibfhcainjimbcl,0,0,0,1,0,1,1,1,0,1,0,1
fkpmobfddeinmclggkjaodhijbaohpoe,0,0,0,1,0,1,1,0,0,0,0,1
ckneknbmelemnfbfihceghbogdhofodb,0,0,0,1,0,1,1,1,0,1,0,1
halbdjidhlbmfllcjnommbfipfhmllak,-1,0,0,0,1,0,0,0,0,-1,1,1
hchclfgiekbagnnapgcijbghoaaeihjf,0,0,0,0,0,0,0,0,0,-1,1,0
abggpefphmldapcoknbcaadbpdjjmjgk,0,1,0,1,0,1,1,0,1,0,0,1
bmknmffchacfcppemkllmpibknhokinh,0,0,0,1,0,1,1,0,1,0,0,1
nigofnodkhdddononlbhlmdpnelliolh,0,0,0,1,0,1,1,1,1,0,1,1
lacghifpplnkgbelccecflapgnknmnci,0,0,0,1,0,1,1,1,1,1,1,1
kclcheeeodgkddfbhjjfnofifkjbieof,0,0,0,-1,0,0,0,1,0,-1,1,1
bombdjggkncgbipgamnimccbdbalpkep,0,0,0,1,0,1,1,0,1,0,0,1
dobommehlbkjcjnbmhnnbcphncncjpid,0,0,0,1,0,1,1,1,1,1,1,1
knekhgnpelgcdmojllcbkkfndcmnjfpp,0,0,0,1,0,1,1,0,1,0,0,1
gbaciehpncglfaggbdamobbnbjgmhkif,-1,0,0,-1,0,0,0,1,1,-1,1,1
efpciapfbiflmcjfnlgphomjjcodhmge,0,0,0,1,0,1,1,1,1,1,0,1
ghpdiolckpncfliklbmgiljggbokjban,0,0,0,1,0,1,1,0,1,1,0,1
ojjcnpikbhgaagkebdioeflencmpkgea,0,0,0,1,1,0,0,0,1,-1,1,1
gamoolfeihmlfibdkigibgijimpdijaf,0,0,0,1,0,1,1,0,1,0,0,1
ckpfjafddbekaklnboplgkcjebjjcpln,0,0,0,1,0,1,1,0,0,1,1,1
ldcgjddkaogbcjphbnkkjmndnbnomdll,0,0,0,0,1,0,0,1,1,-1,0,1
pgeaeidmmpgdgooeagknaeeiecflhfoj,0,0,0,0,0,0,1,1,0,1,1,1
hcjhjbmpmnemeejoleljopmmfbcncbao,0,0,0,1,0,1,1,1,0,0,0,1
abdengajknekjcnibjbgagdfbapbaabk,0,0,0,1,1,0,0,0,1,-1,1,1
feohokffmmaakippjpanbidlehmabefm,0,1,0,1,0,1,1,1,0,1,0,1
eiipnolnldiglhnkfhcmmppdcfnjgdna,0,0,0,1,0,1,1,1,1,1,0,1
ajgilddapndgbmniliponchegglobphm,0,0,0,0,1,0,0,1,0,-1,0,0
eebpgkfleghhfjhnfgpmhdcgiclaflgi,0,0,0,0,0,0,1,1,0,1,1,1
kilmdgadjedfbopcfbffaeodhamgiadp,0,0,0,1,0,1,1,0,0,0,0,1
gllkphpjfmmfknhhiakefhnmklbnmhdm,0,0,0,1,1,0,0,1,0,0,1,1
eokbemickongbblekfefmfkcihpamnii,0,0,0,1,0,1,1,0,1,1,0,1
fgckncaogmcjbjhhocblcbpjkdlpdmdp,0,0,0,0,0,0,1,1,1,1,1,1
gklihgcnchjjfcmihmpgennnemkkpnen,0,0,0,0,0,0,0,0,0,-1,0,1
heclcjmcbaaljakdklpecdmmhkfnabhk,0,0,0,0,1,0,0,0,1,-1,0,0
knhapdniefaielflkkfifoipbjcoidgf,0,0,0,0,0,0,1,1,1,0,1,1
pldgbjhlickimjjlcohgfgakhonfogji,1,0,1,0,0,0,0,0,0,-1,0,0
ldmkolnjielankbbpnbdkjngphejdihm,0,0,0,0,1,0,0,1,1,0,0,1
oefddkjnflmjbclpnnoegglmmdfkidip,0,0,0,0,0,0,0,0,0,-1,1,1
iailenailkodagjankopbieohnphhjbi,0,0,0,1,-1,1,1,0,0,0,0,1
abbgaomcmgneijcdbmgndmekpdknpinl,0,0,0,0,0,0,0,0,0,0,1,1
elfmiplccfnohmbbpdehiflablbfeijh,1,0,1,0,0,0,0,0,0,0,0,0
hmphhdkiiidcfcljbeceogjpokmpende,-1,0,0,-1,0,0,1,0,0,0,1,1
gooneimmhodidempiojbdddlcbfddcoa,1,0,1,0,0,0,0,0,0,0,0,0
bjjkjhapbkfmldkecdelhifaalbcepdo,0,0,1,0,0,0,0,0,0,-1,0,0
ekmmnjidangooafiailjbnepemgdcbdg,1,0,1,0,0,0,0,0,1,0,0,0
nmpoglofdnlpdkpdnjadngpjcocoffie,-1,0,0,0,-1,0,1,0,0,0,1,1
jcplphmcnkofanbblecjccfdkdibkcik,0,0,0,0,0,1,0,0,0,0,1,0
jlpfglbpgpbeiihgkelneefpmoedjjop,0,0,0,0,0,0,1,0,0,1,1,1
ppkcjeilamojjbimmkbpkfknjccpflbh,0,0,0,0,0,0,1,0,1,1,1,1
damcfbhjoblpklhjiclccalmooccakbd,0,0,1,-1,0,0,0,0,0,-1,0,0
mdneonihdidkfbikoclcffckblcogjbf,0,0,0,0,0,1,0,0,1,0,1,0
emafphkkcamjdcgmmffppomdnjkikjij,0,0,0,0,0,0,1,0,0,1,1,1
hldkejmiceccmcfgicnfbgminlidgkph,0,1,0,0,0,1,1,0,0,0,0,1
bbnjelgdkhpmjfnibkhenggblmljipdm,0,0,0,0,0,0,1,0,0,1,1,1
fegkcnckpkanemapmmcilcdegdcfiifb,1,0,1,0,0,0,0,0,0,0,0,0
fnmkfjinhhdamekfiblplmjkogdnbocb,0,0,1,-1,0,0,0,0,0,-1,0,0
pjaeemjjeafeieifhgjelebbflkcjmep,1,0,0,1,1,1,1,0,1,1,0,1
lmdokmfkjfkddpgelnihilnkgdhajihb,0,0,0,1,1,1,1,0,0,1,0,1
pgecoedepcnloepnnpaainogaldjjobc,1,0,1,0,0,0,0,0,0,0,0,0
pbglkhekcljpmhpaeckglhfpenefpjgo,0,0,0,0,0,0,1,0,0,0,1,1
gdcplhcnjhcelbbooeipgcjhfbplccjf,1,0,1,0,0,0,0,0,0,0,1,0
okofdhkjpokheakicgglggjpfngepeif,-1,-1,0,-1,-1,0,1,0,0,0,1,1
ognaajaoocdghigidoklacfdinkllpgo,-1,0,0,-1,0,0,1,0,0,0,1,1
cocjbafdbdhpdkolghkdacjmcklgfldl,1,0,1,0,0,0,0,0,0,0,0,0
jmcbfbcecibcjboapknhpebjlmidknmi,-1,0,0,-1,0,0,0,0,0,0,1,1
bodhfgccecdbobfmnjhlokhlohihpjhi,0,0,0,0,0,1,0,1,1,-1,1,0
anjeamdaihoiphefmnhnbpbjjgoolomo,0,0,1,-1,0,0,0,0,0,-1,0,0
kcnfcmaelhnmkilohgfpnkdihhcbnmpo,-1,0,0,-1,0,0,1,0,0,0,1,1
dcmindjgpiimpmkgmabhkflfaiimioea,0,0,0,1,0,1,1,0,1,0,0,1
bniafchelcpphddohpabpamfbdndipki,0,0,0,1,0,1,1,1,0,1,0,1
inhodfklnnfgeholabofjfelmbodaeie,0,0,0,1,0,1,1,0,0,0,0,1
fgmclhebkmfbpeiiomjfcfikchamelmp,0,0,0,1,0,1,1,0,1,1,0,1
klhfjbncofeiknpgdmhbhchiciaafhgi,0,0,0,0,0,0,1,0,0,0,1,1
ehmcoipgmepdobbcmidngoogdgidpodn,0,0,0,0,0,0,0,1,1,0,1,0
eepchnnogblhpifamaeejlpkigkcjkke,0,0,0,1,0,1,1,0,0,1,0,1
flfjoelbogbjlccbakjpmfnffhgmdlff,0,0,0,1,0,1,1,0,0,1,0,1
bamhkeeolhfjabljjoajbfcebhjbkoaa,1,0,1,0,0,0,0,0,0,0,0,0
dpcjihdeiilacnagdoplphghajdhegjc,0,0,0,1,0,1,1,0,0,1,0,1
fkoapblagoobnjgpkdjaecjnmhcfiaib,0,0,0,1,0,1,1,0,0,1,0,1
kcgjbeioogggiicmjanbjnejedppncnn,0,0,0,1,1,0,0,1,1,-1,1,1
iolklpfjcbghlmaojgdcdjagkebcmkag,0,0,0,1,0,1,1,0,0,1,0,1
oeaopbebinckgcdbihhdamchalemolpm,0,0,0,-1,1,0,0,0,0,-1,1,0
omehhmiidkgffbdblgoddeambkejjpdk,0,0,0,1,0,1,1,1,1,0,0,1
dhdekldhpjffedeoenncgmoheajnplnj,0,0,0,0,0,1,0,0,0,-1,1,0
ocmndficndmcfopgmekhmojikebnaggm,-1,0,-1,0,-1,1,1,0,0,0,0,1
ldefkeedcjgipodekloceebgbcaelobc,0,0,0,0,1,0,0,1,0,-1,1,0
jpkoloomfbjokmigfiplbfbhbgeofhpj,0,0,0,0,0,0,0,1,0,0,1,1
ficmleaidgckialecjnbcbedopmpclij,0,0,0,0,1,0,0,1,0,0,1,1
eobpadaidcpdnaaekmnlkhkffblmpkpe,0,0,0,1,1,0,0,0,0,0,1,1
cbdhcjkifbkbckpoejnakoekiheijpei,0,0,0,0,0,1,0,0,1,0,1,0
iaenhklkflbfmpcafgalelagbdileikn,0,0,0,0,0,0,0,0,1,-1,0,1
pcmnmggfchmeohmflkfocnkackgcnlln,0,0,0,1,0,1,1,0,0,0,0,1
cncblblcjgfenjbgpjlecoajnffagfca,0,0,0,0,0,0,0,1,1,0,0,1
jhombkhjanncdalcbcahinpjoacaiidn,0,1,0,1,0,1,1,0,0,1,0,1
pfakkjlkpobjeghlgipljkjmbgcanpji,0,0,0,0,0,0,1,0,1,1,1,1
jmjeinfgaifiijdnodkdeinfpnimfdbe,0,0,0,0,0,0,0,0,0,0,1,1
agkjbokbdaplfabnjbfbpodfkogjkand,-1,0,0,-1,-1,0,1,1,1,0,1,1
fdagehopkmchhcpgldglkgamgognjopb,0,0,0,0,0,0,1,1,0,1,1,1
bcppfkeicdgalkibfelkngmoglhjbode,0,0,0,1,0,1,1,0,0,1,0,1
lejpfpoaicennngnbmkhgagndoiijjip,0,0,0,0,0,0,0,1,1,0,1,0
hmomhdmjfkiaonmocodpmdldeoijfkpk,0,0,0,0,1,0,0,1,0,0,1,0
aoinfihhckpkkcpholfhmkeplbhddipe,0,0,0,0,0,0,1,0,0,0,1,1
hpgajklfjdphpbppfkploicnoofbplea,0,0,0,0,0,0,0,0,1,0,1,1
fccbmnpilngffifjlblcnaaeoahbamfp,0,0,0,1,0,1,1,1,0,1,0,1
mnijclfnjbmoamgkopnlnhapafakomde,0,0,0,-1,1,0,0,0,0,-1,0,0
albikianablfdfmckgdiiboobeihdnna,0,0,0,1,0,1,1,1,0,0,0,1
ccadinhledjhcejldlkleoifmpiffoaf,0,0,0,1,0,1,1,1,1,0,0,1
mmgbpghgcoklmejdcbieeokfceofgonf,0,0,0,1,0,1,1,0,0,1,0,1
apaaaomjkcjdgnpaaabjpmlcohhfdfbl,0,0,0,1,0,1,1,1,1,1,0,1
mfdeccgkoldiahiohijhlnkgjbofohip,0,0,0,0,1,1,0,0,1,-1,0,0
iokagnmembcjfocpbfmdojdghbfjpmkb,0,0,0,1,0,1,1,0,1,1,0,1
dpeiapcfmnbncbbjgbjngjfnjaobfinl,0,0,0,-1,1,0,0,0,0,-1,0,0
clncapanfphbkpplhodnmhbpjfdjkbok,0,0,0,0,1,0,0,0,0,0,0,0
fojalkcicjfcnekjmchgpbibinkpikgd,0,0,0,1,0,1,1,0,0,1,0,1
nckmfjphgcndipkgidgoklndbiaheflg,-1,0,0,0,0,1,1,1,0,0,0,1
bjjjgjobncpjfkckmmajbhpncdobcokp,0,0,0,0,0,0,0,1,0,-1,1,1
fhgdnbefmbjihhjjjlkonajmioaagmoh,0,0,0,0,1,0,0,1,1,0,0,0
dgokacadhnjppenojemhoiepglhpipkm,0,0,0,0,0,0,1,1,0,0,1,1
onbnhblnkolloafcmfpclpojcbinjmdo,0,0,0,1,0,1,1,0,0,0,0,1
fpglhlniebhdhbkpapodmdjkbpilcdfb,-1,0,0,0,1,-1,0,1,1,-1,1,1
bfplmkhcojebplgfnifdnfinfpkplncn,0,0,0,1,1,0,0,1,1,0,1,1
gpebdilgknpneddfhbnjcaibdklimggo,0,0,0,0,0,1,0,0,1,0,1,0
hbflaeaeaoabekejplknlenmohgoaodj,-1,0,0,1,0,1,1,0,0,0,1,1
dncdlnjdgkjgbinemhemojikbokcadjk,0,0,0,1,0,1,1,1,1,0,0,1
dfoieibbmhlddijpeabkpagincjjliml,0,0,0,1,0,1,1,1,1,0,0,1
clgphdefhbgkpbjeiejcihfpbbkkpfeg,0,0,0,1,1,1,1,1,0,1,0,1
ipandkmlnigdelgkbedkgihhadhfanof,0,0,0,1,1,1,1,0,0,1,0,1
omhholhalnoeblpkgpbgnjnlbogmhlff,0,0,0,0,0,1,0,0,0,0,1,0
jjkobempfllpfognjpghliedemlhpnjc,0,0,0,0,0,1,1,1,1,1,0,1
jfiaocmgamojjagpllpljapgekgmkaje,-1,0,0,0,0,1,1,0,0,0,1,1
cimdjdaglanfkpfpoemjkfkmjgkmahpg,0,0,0,0,0,0,1,0,0,1,1,1
jbnenbedbbphfgmbiohmgcamnolmacfl,0,0,0,0,1,0,0,0,0,-1,0,0
dmbpihmdkiieiknjnlgebnacmleljcao,0,0,0,0,0,0,0,0,0,-1,1,1
hcgkaaeakeomejopbfemmgnjpoafmknk,0,0,0,1,0,1,1,0,1,0,0,1
nicjbpnnhodkjlkdihialcpdjplnbddf,0,0,0,0,0,0,1,0,0,0,1,1
fiillclgkojaejeldlncpijkdmajhcph,0,0,0,0,0,1,0,1,1,0,1,0
deipenabmjhajckhgadclbdlhgfnkodh,0,0,0,0,0,0,1,0,0,0,1,1
emmpnaoanpjpdeohclgcijidniippdfb,0,0,0,1,0,1,1,1,1,1,0,1
iemmmdhaohepnnibpbdbeamkgpmkoahj,0,0,0,1,0,1,1,0,0,0,0,1
fjmpolfnndbkhpefbgadnlkcgnohjbeo,0,0,0,1,0,1,1,1,1,1,0,1
dccjobhanhjofnadklnklniniganmihg,-1,0,0,0,1,0,0,0,0,-1,1,1
jdlppncbmfbloihpaegmcomnfoibmpnj,0,0,0,1,0,1,1,0,0,0,1,1
hepmlgghomccjinhcnkkikjpgkjibglj,0,0,1,1,0,1,1,0,0,0,1,1
lioklmdjpghlcgfdhpkpcllnjkbppbol,0,0,0,1,0,1,1,0,0,0,0,1
gbpjkdooijbhiignmdklmldaccpckida,0,0,0,0,0,0,1,0,0,1,1,1
kfnnebepkloaefoekfghncjhfklhoffh,0,0,0,1,0,1,1,0,0,1,0,1
ndihhobnnajmjdalbicgnknpeepcbfpa,-1,0,0,-1,1,0,0,0,0,-1,0,0
aepdbganjegepofhgpgnfpdpidnjkneg,-1,0,0,0,0,1,0,0,0,0,0,1
