ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
ignkdmgghpdgdlnljcmimlabaiekglhg,0,0,0,0,0,0,0,0,0,0,0,0
ignkhlhlaoifkkgfojaefffeomlhamha,0,0,0,0,0,0,0,0,0,4,0,0
ignkommcgoajegbfheombigogpiljejp,0,0,0,0,0,0,0,0,0,4,0,0
ignlalioaajnjcjgbfjmkhbbgafbneok,4,0,0,4,0,0,0,0,0,4,0,0
ignndocldlheghlflchdbokagecncgmm,0,0,0,0,0,0,0,0,0,0,0,0
ignpmignipmepahdookedpilckoeclob,0,0,0,0,0,0,0,0,0,4,0,0
ignpmjjbhkdldpknghggddehdakmkimd,4,0,0,4,0,0,0,0,0,4,0,0
igobdfagkcadgcfooegonbbeeggagakn,4,0,0,4,0,0,0,0,0,4,0,0
igoehgcfioegpacbpphcppkhoeoiofkk,0,0,0,0,0,0,0,0,0,0,0,0
igohlmcnpgimdnkkagjjigihnmgeemkj,4,0,0,4,0,0,0,0,0,4,0,0
igojiicideojlopipibjmfnoccmjikbn,0,0,0,0,0,0,0,0,0,4,0,0
igokgmnkplcfgnegidccbgmlnecaffhh,0,0,0,0,0,0,0,0,0,0,0,0
igokjcncglhpodplcljdmpamohhcefba,0,0,0,0,0,0,0,0,0,4,0,0
igolfhjmmmclfcjjfmafbghjeelmafij,0,0,0,0,0,0,0,0,0,0,0,0
igopmeppmijehcoikklecabcdflhopgh,0,0,0,0,0,0,0,0,0,4,0,0
igpbjpbnbecobnckbbodjgakbpblhpja,0,0,0,0,0,0,0,0,0,4,0,0
igpchmaapelclmhofnheepclmfniobnc,0,0,0,0,0,0,0,0,0,4,0,0
igpdcnepljjmmjlkganfhnopaaoegjdi,4,0,0,4,0,0,0,0,0,4,0,0
igpdhhdjjfkheflkjgjekeakjfpbobhd,0,0,0,0,0,0,0,0,0,4,0,0
igpegkngdlkphacigkapjdlopmmnleop,0,0,0,0,0,0,0,0,0,4,0,0
igpgaaadcajmglbgmhkkcpiblplacpnp,0,0,0,0,0,0,0,0,0,4,0,0
igpidmifmddbalmbpjoaicbbbejglhmc,0,0,0,0,0,0,0,0,0,4,0,0
igpllfdipcfdjembnfinndpnimacocpb,0,0,0,0,0,0,0,0,0,4,0,0
igplndkngpnnoagokcllelgfjaakhmag,0,0,0,4,0,0,0,0,0,4,0,0
igpmimjncdhfalkhfofpnljdeblphgcm,0,0,0,0,0,0,0,0,0,0,0,0
igpnbppkcbklpmgejcaindkdkpgifoei,4,0,0,4,0,0,0,0,0,4,0,0
igpnhglgjibadfheffgegfndiffddhop,0,0,0,0,0,0,0,0,0,4,0,0
igpogmdknpofhifbnhgeniljfoebfene,0,0,0,0,0,0,0,0,0,4,0,0
igpoimkggagpelmpjlojcnjddehkoamp,4,0,0,4,0,0,0,0,0,4,0,0
igpojblljmeglebfnbigfbghepaeaedj,4,0,0,0,0,0,0,0,0,0,0,0
igpopcomljmalcdannflkjdghllkcgjp,0,0,0,0,0,0,0,0,0,4,0,0
ihacnpcgaokklphfmopobaioifpojjhi,0,0,0,0,0,0,0,0,0,4,0,0
ihadpecfbccmcbpdlinbcmflaiddfion,0,0,0,0,0,0,0,0,0,0,0,0
ihaefgkidoofglpaadacbokligeielai,0,0,0,0,0,0,0,0,0,4,0,0
ihafdbecgnhendhckoknblmcminoikdb,0,0,0,0,0,0,0,0,0,4,0,0
ihafjbnnbfgfkkldcddnlmgbikfgpnco,0,0,0,4,0,0,0,0,0,4,0,0
ihafomebhdbfllcjcahnfdedpkpchpmo,0,0,0,0,0,0,0,0,0,4,0,0
ihahdkpgnaoiidnkndhginfpianaindd,4,0,0,4,0,0,0,0,0,4,0,0
ihahgpcmeippcienipgcmcdafhihneag,4,0,0,0,0,0,0,0,0,0,0,0
ihajljlkkkgaigonbgkoncfaddnaafoj,4,0,0,0,0,0,0,0,0,0,0,0
ihakcblgoipnndncgjciidkfgaljjngm,0,0,0,0,0,0,0,0,0,4,0,0
ihakdfcpefogmolaiedohjlikfkonofa,0,0,0,0,0,0,0,0,0,4,0,0
ihakjfajoihlncbnggmcmmeabclpfdgo,0,0,0,0,0,0,0,0,0,4,0,0
ihalolidcmiicpeflmjfddhpogbmgfhf,0,0,0,0,0,0,0,0,0,4,0,0
ihandlmihalbnbdimedpgoncigagfaai,0,0,0,4,0,0,0,0,0,4,0,0
ihaobgceoogckalioenpheioedgjaahk,0,0,0,0,0,0,0,0,0,4,0,0
ihaobpaldagmiekjobbhdbgfpgglhfab,0,0,0,0,0,0,0,0,0,4,0,0
ihaocjeiipaghnmnagdnacpeaeljgneo,4,0,0,4,0,4,0,0,0,4,0,0
ihaoichdnciaolgfifbhhoildbpfcgoo,0,0,0,0,0,0,0,0,0,0,0,0
ihaomhafdfkfkjbidfjjfjpfojconege,0,0,0,0,0,0,0,0,0,0,0,0
ihbafjoepnjdodohjcajljollcpmdabd,0,0,0,0,0,0,0,0,0,4,0,0
ihbagoiopjikfkngdoellkdibooncehe,0,0,0,0,0,0,0,0,0,4,0,0
ihbbfplaeapenlabcbhgockcplipjpii,0,0,0,0,0,0,0,0,0,4,0,0
ihbbifgcppfejeobcljahinddoplnohi,0,0,0,0,0,0,0,0,0,0,0,0
ihbeblchmfccffchiiogfnlkonpggjli,0,0,0,0,0,0,0,0,0,0,0,0
ihbejplhkeifejcpijadinaicidddbde,0,0,0,0,0,0,0,0,0,0,0,0
ihbfgploaolhdcfohgmkgeelahfghngd,0,0,0,0,0,0,0,0,0,4,0,0
ihbgiabjbfacohclcaldnahnhgpklido,0,0,0,0,0,0,0,0,0,4,0,0
ihbgocdnjghdcepkcjkceekjbbofjboe,0,0,0,0,0,0,0,0,0,0,0,0
ihbgojffpnkokgcnooefebfidlhhgkak,0,0,0,0,0,0,0,0,0,4,0,0
ihbjipfpdnlccojhblaibcbolejpbfnj,0,0,0,0,0,0,0,0,0,0,0,0
ihblhcdfebidnflfeinmfcidibiigcoo,4,0,0,4,0,0,0,0,0,4,0,0
ihbmfpnmlhologlhoakkickmgebnheab,4,0,0,4,0,0,0,0,0,4,0,0
ihcaadcfnaceblgmjcliljcpfjhihjec,0,0,0,0,0,0,0,0,0,4,0,0
ihcaaefaoebbcklmolaflgllidfamfgm,4,0,0,4,0,0,0,0,0,4,0,0
ihcabggidpdnflgfpfjhjpjbcbpdjaaa,0,0,0,0,0,0,0,0,0,4,0,0
ihcahckdmfgebcihagehdfcdopmjmcjp,0,0,0,4,0,0,0,0,0,4,0,0
ihcapdbhgikcfbchgdpcmhlhfhanhoma,0,0,0,0,0,0,0,0,0,4,0,0
ihceabbceaenalnjjnclodbheifiocai,0,0,0,0,0,0,0,0,0,4,0,0
ihcgjbnbjnbfepjmoaklafegcehdfihn,0,0,0,0,0,0,0,0,0,4,0,0
ihcgkpchdlnidnnapbifckmofmcbaned,4,0,0,4,0,0,0,0,0,4,0,0
ihcimaphpdolkgoelhcomakanligfplc,0,0,0,0,0,0,0,0,0,0,0,0
ihcjicgdanjaechkgeegckofjjedodee,4,4,0,4,4,4,0,0,0,4,0,0
ihckpnhmmfhihijdjnnjfjogoajgdklf,0,0,0,0,0,0,0,0,0,4,0,0
ihcmokloommhoalgdboldpnafcngaheo,4,0,0,4,0,0,0,0,0,4,0,0
ihcnbadcckafkjidbccichfdjbahnfnn,0,0,0,0,0,0,0,0,0,0,0,0
ihdbhhgfjhgmkcemdmbicneejahfpmok,0,0,0,0,0,0,0,0,0,0,0,0
ihdcodlfekcaahhncmgpimkionpflink,4,0,0,4,4,0,0,0,0,4,0,0
ihdficnllglnpipnhbmohoipdemmokeo,0,0,0,0,0,0,0,0,0,0,0,0
ihdflmhbmeboadhofjcjajbclckjcnpk,0,0,0,0,0,0,0,0,0,0,0,0
ihdhfdeffimajgfmlfhhnhkckfedaikd,0,0,0,4,0,0,0,0,0,4,0,0
ihdilmkkkdnmkdehbgfibfnemjplgobo,0,0,0,0,0,0,0,0,0,4,0,0
ihdindolkabfhcinihlabkoingbnmgfe,4,0,0,4,0,0,0,0,0,4,0,0
ihdjkpbhgdhbjbeaepjakeeimokebdpk,0,0,0,0,0,0,0,0,0,4,0,0
ihdkkmepfpchgbbmjiconlahboehjeni,0,0,0,0,0,0,0,0,0,4,0,0
ihdlgfikccfmjdfcancgfaipmecihlfd,0,0,0,0,0,0,0,0,0,4,0,0
ihdmmfkidjhokdgchkddpnhmbjdlpbkp,4,0,0,4,0,0,0,0,0,4,0,0
ihdnfihigongbafejanmpobdolidffag,0,0,0,0,0,0,0,0,0,4,0,0
ihdobppgelceaoeojmhpmbnaljhhmhlc,0,0,0,0,0,0,0,0,0,4,0,0
ihdoljplikdgegdooeohfmgaaabcbmpn,0,0,0,0,0,0,0,0,0,4,0,0
ihdpfkpefjcjfhciiagefbpeangdpfnh,0,0,0,0,0,0,0,0,0,4,0,0
iheanendiljegnemgmaklemiaekghofn,0,0,0,0,0,0,0,0,0,4,0,0
ihebciailciabdiknfomleeccodkdejn,0,0,0,0,0,0,0,0,0,4,0,0
iheccogfcpjfjbnlohnlgdljaefpgaoi,4,0,0,4,0,0,0,0,0,4,0,0
ihecdaokieldcfabkpealocmdkkgdpec,0,0,0,0,0,0,0,0,0,4,0,0
ihedienojfhdahpomfldoejaimefofff,0,0,0,0,0,0,0,0,0,4,0,0
ihedkldgihenfokcghdjimooiefgmjig,0,0,0,0,0,0,0,0,0,4,0,0
iheedacijllmhlfbahgjekdjmcpelkjk,0,0,0,0,0,0,0,0,0,0,0,0
iheeklbhnidcdjfkonakkkbbjophomkk,4,0,0,4,0,0,0,0,0,4,0,0
ihefgofeoldeeboigmjjhejekhokojaj,0,0,0,0,0,0,0,0,0,4,0,0
ihehfgffeinmbnahpbgecfopcjonejih,0,0,0,0,0,0,0,0,0,0,0,0
ihejekjkojodmdfnhajckjfpaikjnmnd,4,0,0,4,0,0,0,0,0,4,0,0
ihejfbdbgmomalidhankbcknnkanbfmp,0,0,0,0,0,0,0,0,0,4,0,0
ihelcmhhldmlefeikdnpampbpbgbcgmg,0,0,0,0,0,0,0,0,0,4,0,0
ihemghdjahjpbpdagihedhegcojhnbgc,0,0,0,0,0,0,0,0,0,4,0,0
iheodainoailchgofekldkcicnapanin,0,0,0,0,0,0,0,0,0,4,0,0
iheomcimaienmjdfppikgopbibjmcnda,4,0,0,4,0,0,0,0,0,4,0,0
ihepnnkcdiijjjdpjaahnkkbfanldhep,4,0,0,4,0,0,0,0,0,4,0,0
ihfbfogampamdcanodaphobpieiihkkf,4,0,0,4,0,0,0,0,0,4,0,0
ihfbkckbgcpdegdemkocphjcnklgnbcf,0,0,0,0,0,0,0,0,0,4,0,0
ihfblkkmkmcgejfkgmkiipplonimjnec,0,0,0,0,0,0,0,0,0,4,0,0
ihfcnnmnnbcgjicgolniaioccfekmife,4,0,0,4,0,0,0,0,0,4,0,0
ihfekgbkjbnaglhgpkpaajnlnihppidk,0,0,0,0,0,0,0,0,0,4,0,0
ihfhbddglfpbodgoalhmljdneofejjnd,0,0,0,0,0,0,0,0,0,0,0,0
ihfifaefpdcchkgelhhmfioikcmhakif,0,0,0,0,0,0,0,0,0,4,0,0
ihfnkiklnpfmgceoaoimgljcfijelnji,0,0,0,0,0,0,0,0,0,4,0,0
ihfogeehoikadinpdoeapemeolcppfjf,0,0,0,0,0,0,0,0,0,0,0,0
ihfolgbjkckclahmpoejnoglilaeenji,4,0,0,4,0,0,0,0,0,4,0,0
ihgbadlkdhiffbhpkhbhapagmdingbgb,4,0,0,4,0,0,0,0,0,4,0,0
ihgbenpajiikgfimgecpdloilhaolijd,0,0,0,0,0,0,0,0,0,0,0,0
ihgdbplidfgbloomplhlgncccbnpfdpm,0,0,0,0,0,0,0,0,0,4,0,0
ihgdhnjmoaoppadakfkkohdmfbicldfe,0,0,0,0,0,0,0,0,0,4,0,0
ihgghghedjbpbbhkkjdkhdhodlnppjic,0,0,0,0,0,0,0,0,0,4,0,0
ihghcnaipffddpmbafmflcejcbgopcij,0,0,0,0,0,0,0,0,0,4,0,0
ihgieplgdpgimfopfkabpeapoecnpdof,0,0,0,0,0,0,0,0,0,0,0,0
ihgifceemjjbkfgdjlneleijplapkfpk,0,0,0,0,0,0,0,0,0,0,0,0
ihgjiapheabakagbnbaminbheoihgajn,0,0,0,0,0,0,0,0,0,4,0,0
ihgjoakhjobdeideanahokafjefegmch,0,0,0,0,0,0,0,0,0,4,0,0
ihgllkloonfemjjcjcfbkmdlbdffkmnl,0,0,0,0,0,0,0,0,0,4,0,0
ihgobbiifoikoajcbniomconhpllibmk,0,0,0,0,0,0,0,0,0,4,0,0
ihgpcfpkpmdcghlnaofdmjkoemnlijdi,0,0,0,0,0,0,0,0,0,4,0,0
ihgpfjkeignaegoghdopjncdahgilfnc,0,0,0,0,0,0,0,0,0,4,0,0
ihgpgigdcdienobjhmgnndelkceneplj,0,0,0,0,0,0,0,0,0,4,0,0
ihgpookfigohcpicfkiogphgdiichanh,4,0,0,4,4,0,0,0,0,4,0,0
ihhbmpkjdilkmlcdbmcelkipfijepnji,0,0,0,0,0,0,0,0,0,0,0,0
ihhcackjnfdapogipocnklnfigeapijk,0,0,0,0,0,0,0,0,0,4,0,0
ihhdbombjgehogdkhabdjngpfhfnkgbh,0,0,0,0,0,0,0,0,0,4,0,0
ihheadokjmlbodbmoomoikieiiihonnj,0,0,0,0,0,0,0,0,0,4,0,0
ihhekkmcfkkachoiikjonhclhdklfege,0,0,0,0,0,0,0,0,0,0,0,0
ihhgoohghbibomklbaebogoffiolfjne,0,0,0,0,0,0,0,0,0,4,0,0
ihhiomekhplpdojbcaniaglcfopckaef,0,0,0,4,4,0,0,0,0,4,0,0
ihhkmalpkhkoedlmcnilbbhhbhnicjga,0,0,0,0,0,0,0,0,0,0,0,0
ihhllachgimmobopggdgbknfodhkkjbn,0,0,0,4,0,0,0,0,0,4,0,0
ihhmjnakniinphkbgdidadaifhgeiaih,0,0,0,0,0,0,0,0,0,4,0,0
ihhnnifpbicojcglhfgohjoceeafhkgj,0,0,0,0,0,0,0,0,0,4,0,0
ihhopbmcfgkpjklemfdbhgingabdkcpe,0,0,0,0,0,0,0,0,0,0,0,0
ihhpfkkjjplhcalchafaldccnlcmdcpa,0,0,0,0,0,0,0,0,0,0,0,0
ihhpifdmgophogphhddppiclngkbhnal,0,0,0,0,0,0,0,0,0,0,0,0
ihibljcbndgagckpjlcigdbjngpkifkf,0,0,0,0,0,0,0,0,0,4,0,0
ihieolohdbdkcinfmkeigkpemneddpib,4,0,0,4,0,0,0,0,0,4,0,0
ihighpmpfmmdjeofedjdmkcfhkofcfnb,0,0,0,0,0,0,0,0,0,0,0,0
ihihcaeahhbjamlefihkfpploiabdhjc,0,0,0,0,0,0,0,0,0,4,0,0
ihikiifeljhingnbijdncnjjnpmcbkln,0,0,0,0,0,0,0,0,0,0,0,0
ihikodioopffhlfhlcjafeleemecfmab,0,0,0,0,0,0,0,0,0,0,0,0
ihinkplkjoanilpjfllkiikhjompidln,0,0,0,0,0,0,0,0,0,0,0,0
ihinnjbaiipmhcjhnpnjhbapcndhabga,0,0,0,0,0,0,0,0,0,0,0,0
ihiogfkjmijjjiinffcchkcmlhhglmpf,0,0,0,0,0,0,0,0,0,4,0,0
ihiopdbmojdmojglpehiphmckhkbdekn,0,0,0,0,0,0,0,0,0,0,0,0
ihiphimhohlpenlafaaibofjhbabgkaj,0,0,0,0,0,0,0,0,0,0,0,0
ihipnjaiklllcibgpddglkcmbidoilad,0,0,0,0,0,0,0,0,0,4,0,0
ihjacilhbcojglcahmblhajnpgkfjfko,0,0,0,0,0,0,0,0,0,0,0,0
ihjdeophhmlpoagiidahcoaonpddnjbl,0,0,0,0,0,0,0,0,0,4,0,0
ihjdkpckncljjhcjcbamnpggbajkmook,0,0,0,0,0,0,0,0,0,4,0,0
ihjfdbonmobnghcneojbccfhaglibnll,0,0,0,0,0,0,0,0,0,4,0,0
ihjgcmcigcghjoolblcdcgpkefcjoaji,0,0,0,0,0,0,0,0,0,4,0,0
ihjgjhbdigphchkplmlkpmhncnmjhanp,0,0,0,0,0,0,0,0,0,0,0,0
ihjjbkpbdghopmmnnanadnnfcljcbicm,0,0,0,0,0,0,0,0,0,0,0,0
ihjjcmmicgehnaepiajjfgggoialonof,0,0,0,0,0,0,0,0,0,4,0,0
ihjjmloklhppaacaolklgfgjemdpmilo,0,0,0,0,0,0,0,0,0,0,0,0
ihjkbilpbadefajplekfmjfieglocjeg,0,0,0,0,0,0,0,0,0,0,0,0
ihjkdmoogblbchapooeicdoibajbbkfa,0,0,0,0,0,0,0,0,0,0,0,0
ihjmeedcmbeapmaagcjpngemnckiooih,0,0,0,0,0,0,0,0,0,0,0,0
ihjndolmecdnaapjgboddlhifbbmhafg,4,0,0,4,0,0,0,0,0,4,0,0
ihjoljioffabdgliccpdpljpjnnijnaj,0,0,0,0,0,0,0,0,0,0,0,0
ihjopmjphcabniekgjikoglhbpbfnlbj,0,0,0,0,0,0,0,0,0,4,0,0
ihjphbgdciilclbpcmagkacpohgokpep,0,0,0,0,0,0,0,0,0,4,0,0
ihkbiacmeblgkelimpeogchchjiimdjb,0,0,0,0,0,0,0,0,0,0,0,0
ihkbncennjhofkohbibnbgappjbncnoc,4,0,0,4,0,0,0,0,0,4,0,0
ihkcgnmnfadflolkfgjhcbhehjahblcj,0,0,0,0,0,0,0,0,0,0,0,0
ihkclgkcgggioammofmjmnfklagaejon,0,0,0,0,0,0,0,0,0,4,0,0
ihkfgeijhnpoooghbpjdmngoihgjmchd,0,0,0,0,0,0,0,0,0,4,0,0
ihkgbcajfjhemofegigoadbggakjkmji,0,0,0,0,0,0,0,0,0,0,0,0
ihkgkigpnemmamifdkokofddjngobpok,4,0,0,4,0,0,0,0,0,4,0,0
ihkkiaphchkialpkdmghhdpjleodmcnl,4,0,0,4,0,0,0,0,0,4,0,0
ihklodfomojpokboadpjlmpilkbofkgd,0,0,0,0,0,0,0,0,0,0,0,0
ihknkoakceloacgokohdoacaafclpaak,0,0,0,4,0,0,0,0,0,4,0,0
ihkokciokaeljncgdpafbgafdpbocdab,0,0,0,0,0,0,0,0,0,0,0,0
ihkongdgoakeofnnepndjmffbpcghgei,0,0,0,0,0,0,0,0,0,0,0,0
ihkpcecjckdnfklkjcnmafadoomnlgon,4,0,0,4,0,0,0,0,0,4,0,0
ihkpedaieglliifcfbnhnlmpcpjmmfjb,0,0,0,0,0,0,0,0,0,4,0,0
ihlabelanalahcdadbbfggjpdhmkpmpo,0,0,0,4,0,0,0,0,0,4,0,0
ihlajkedfljcfaeoainegkigenbfdejm,0,0,0,0,0,0,0,0,0,0,0,0
ihlalbalpneokgcdiafhkjpnbekhlnmc,0,0,0,0,0,0,0,0,0,4,0,0
ihlbailjldnbpajldeoeefcclocfolpd,0,0,0,0,0,0,0,0,0,4,0,0
ihlcabcdmmeaglhbhlldnibjjpbddfgi,0,0,0,0,0,0,0,0,0,4,0,0
ihldapnkggcbheijkoccfobhepiojcmf,0,0,0,0,0,0,0,0,0,0,0,0
ihlfngkojddkjkdlmgkbdpkfkafclhnj,0,0,0,0,0,0,0,0,0,4,0,0
ihlgondhganfhackipognhhibiccgfpc,4,0,0,4,0,0,0,0,0,4,0,0
ihliikgjdkfeakfdgjooghadoojnlkfc,0,0,0,0,0,0,0,0,0,0,0,0
ihljmnfgkkmoikgkdkjejbkpdpbmcgeh,0,0,0,0,0,0,0,0,0,0,0,0
ihlkkifbdhkefpeljennihmnojpleggk,0,0,0,0,0,0,0,0,0,4,0,0
ihlmknoahbfopamapcmfbhcebdidkjbh,0,0,0,0,0,0,0,0,0,4,0,0
ihlokjecoapdjjliamfaondpgkebpcjj,0,0,0,0,0,0,0,0,0,4,0,0
ihlpdpjcjecebokpcmnlobaldpnpnocd,0,0,0,0,0,0,0,0,0,4,0,0
ihmcdmcfoogcfafdmommegnakbaljjki,0,0,0,0,0,0,0,0,0,4,0,0
ihmcpmchbnjcbilpkhjnhaeeimapdmia,0,0,0,0,0,0,0,0,0,4,0,0
ihmelecnjfkpjfhnofdegegekeeoiiel,0,0,0,0,0,0,0,0,0,4,0,0
ihmepkbochekfcdbnpdjcfbfckamkjnp,0,0,0,0,0,0,0,0,0,0,0,0
ihmgiclibbndffejedjimfjmfoabpcke,0,0,0,0,0,0,0,0,0,4,0,0
ihmhmdmhllhleioijdeoocgoddjckbcd,0,0,0,0,0,0,0,0,0,0,0,0
ihmiheaondllbppkfamapcpphjnlcgak,0,0,0,0,0,0,0,0,0,0,0,0
ihmknnahencmpijeklkbkimjmbglkgdn,0,0,0,0,0,0,0,0,0,0,0,0
ihmlhmochnmgnlcdflcjkefkikgfnacf,0,0,0,0,0,0,0,0,0,0,0,0
ihmllonaidjepimjdhjdcgodgekcmhop,0,0,0,0,0,0,0,0,0,0,0,0
ihmmfpedgmebipjdnfdbmkhiaajcegig,0,0,0,0,0,0,0,0,0,0,0,0
ihmmlfacoffajllfpdfkdikgmoogbnph,4,0,0,4,0,0,0,0,0,4,0,0
ihmmocpgjjlkbcpghfccdgiigkblmgem,0,0,0,0,0,0,0,0,0,4,0,0
ihmnbgjjemanelfpmjhoinojbijkbdja,0,0,0,0,0,0,0,0,0,4,0,0
ihmndgihkimlojdefmkkpaognioknjef,0,0,0,0,0,0,0,0,0,4,0,0
ihmoammkfbdpokfiiifajdkfglmfejca,0,0,0,0,0,0,0,0,0,4,0,0
ihmpdhjiegmmdlijhdblcinbknjcgbmd,0,0,0,0,0,0,0,0,0,4,0,0
ihnbdfaklcjgidpifgglddfeipanhalp,4,0,0,4,0,0,0,0,0,4,0,0
ihnbdjflbpcfiefngcnmggcmpanbjhmo,4,0,0,0,0,0,0,0,0,0,0,0
ihndjcflfkcgjjpjafhlceacbfmmobpl,4,0,0,4,0,0,0,0,0,4,0,0
ihneehmaifakdfpbjmneobgeifcaddbd,0,0,0,0,0,0,0,0,0,0,0,0
ihnehihegdfjgfkkgpmgfbpjljpoconh,0,0,0,0,0,0,0,0,0,0,0,0
ihneijodhjoepilbpcjicfapnmdkdffp,4,0,0,0,0,0,0,0,0,4,0,0
ihnfmldlpdipgnliolhfffenpcmjgnif,0,0,0,0,0,0,0,0,0,0,0,0
ihnfodlbkhgjnbheemjhkjfkfglgbdgc,0,0,0,0,0,0,0,0,0,4,0,0
ihnfpdchjnmlehnoeffgcbakfmdjcckn,0,0,0,0,0,0,0,0,0,0,0,0
ihngblkgkcjillacobpanalfnondbggb,0,0,0,0,0,0,0,0,0,4,0,0
ihngndbfmmfdnoaafjhckgknmhgfnjli,0,0,0,0,0,0,0,0,0,0,0,0
ihnhgjgehbaahdpofalafjmfiaijkael,4,0,0,4,0,0,0,0,0,4,0,0
ihnieaohcggkabhplmenchoajnpdgcak,0,0,0,0,0,0,0,0,0,4,0,0
ihnjdjnoabflmpbngpfminhdanfcooom,0,0,0,0,0,0,0,0,0,4,0,0
ihnknokegkbpmofmafnkoadfjkhlogph,0,0,0,0,0,0,0,0,0,4,0,0
ihnkomcdpdadencefknaapmlakkiimll,0,0,0,0,0,0,0,0,0,4,0,0
ihnoeimcbbjgcfdcdnijifnjjkafdhob,4,0,0,4,0,0,0,0,0,4,0,0
ihnohdhcbmgbfcngnfkhllldiepomdfh,0,0,0,0,0,0,0,0,0,0,0,0
ihnomdbokpcemmdhlmheogcdcegmjmfg,0,0,0,0,0,0,0,0,0,0,0,0
ihnomkjbibcagfbnkfkfcigdpmkfejph,0,0,0,0,0,0,0,0,0,0,0,0
ihoaepdiibjbifnhcjoaddgcnfgjmjdk,0,0,0,0,0,0,0,0,0,0,0,0
ihoajedonhepnplmfgdkdjohbmadckdk,4,0,0,4,0,0,0,0,0,4,0,0
ihoaoofehlfpgfnnnhhhleebkjmflhke,0,0,0,4,0,0,0,0,0,4,0,0
ihoecnlpokoliiikgclppjafebomfbfk,0,0,0,0,0,0,0,0,0,4,0,0
ihoeijmddigankehfpepcfopnoegkjpb,0,0,0,0,0,0,0,0,0,4,0,0
ihoeimekdonlacjcdpcepggoggaokddc,0,0,0,0,0,0,0,0,0,4,0,0
ihoengccmhdfpgeajdljjnalhdjncbbp,0,0,0,4,0,0,0,0,0,4,0,0
ihoeolfhdoganjkajiepcjhgjmpicobd,0,0,0,0,0,0,0,0,0,0,0,0
ihofecbapcildkfjaehlknlpfainleke,0,0,0,0,0,0,0,0,0,0,0,0
ihoffefpjfgggngijaimlcngecbndffo,0,0,0,0,0,0,0,0,0,0,0,0
ihojaakemmfkdpkkenpkhamelcefkfih,0,0,0,0,0,0,0,0,0,0,0,0
ihojbjcmeipmljclncfnfibdbkbmepck,0,0,0,0,0,0,0,0,0,0,0,0
ihomnoijobijcikeceodacadpeobckcp,0,0,0,0,0,0,0,0,0,0,0,0
ihopdcjadmlmadilcokagpcmlcbdgekb,0,0,0,0,0,0,0,0,0,0,0,0
ihpacdohfcjppmiomaobokcefcedfmbk,0,0,0,0,0,0,0,0,0,0,0,0
ihpaieemfcpeondkheidnecdlhihgddc,0,0,0,0,0,0,0,0,0,0,0,0
ihpbjibkdoomdgklcpgkbmigmibgcjli,4,0,0,4,0,0,0,0,0,4,0,0
ihpcjjhgmkbdhdobdbooidiikbkkomgf,0,0,0,0,0,0,0,0,0,0,0,0
ihpcojcdiclghnggnlkcinbmfpomefcc,4,0,0,4,0,0,0,0,0,4,0,0
ihpdlpgcjepplokoncjelcbbcedgnanp,0,0,0,0,0,0,0,0,0,4,0,0
ihpgnepcpnkneabdgfmkiipbjjkdflmg,0,0,0,0,0,0,0,0,0,0,0,0
ihphookhabmjbgccflngglmidjloeefg,0,0,0,0,0,0,0,0,0,4,0,0
ihpiinojhnfhpdmmacgmpoonphhimkaj,0,0,0,0,0,0,0,0,0,4,0,0
ihpjhkadecdhmlfakabnpfmmcpmjhkcn,4,0,0,4,0,0,0,0,0,4,0,0
ihplfpboonpgpbbiiamgkikggkkeedid,0,0,0,0,0,0,0,0,0,0,0,0
ihplgdgihkkniiddfjgdamnallecjkja,0,0,0,0,0,0,0,0,0,0,0,0
ihpmhoihanabegohajalbknmnlelnjmh,0,0,0,0,0,0,0,0,0,4,0,0
ihpnoljlkomlfmncepiejjnjjmnpfggk,0,0,0,0,0,0,0,0,0,0,0,0
ihppciaejodpdkdlccgjeidceedbemlk,0,0,0,0,0,0,0,0,0,4,0,0
iiaadipohcenaagngllohhjehohdcehp,0,0,0,0,0,0,0,0,0,4,0,0
iiaaidojlpkackffhmogpjgofcnjmclp,0,0,0,0,0,0,0,0,0,0,0,0
iiabccpfhiodndpodglhhhegjbdgdfal,0,0,0,0,0,0,0,0,0,4,0,0
iiabhofofmhegobfenhdknblcknhfmnc,0,0,0,4,0,0,0,0,0,4,0,0
iiacjfkjpjmnapncgppmjijgmjlgldha,0,0,0,0,0,0,0,0,0,0,0,0
iiagcalhlpmgdipdcikkjiliaankcagj,0,0,0,0,0,0,0,0,0,0,0,0
iiajffelcclpfiphgmhmkbfbbaiadpbm,0,0,0,4,0,0,0,0,0,4,0,0
iiajmhibpjkpmfmbhegccdfmfnfeffmh,0,0,0,0,0,0,0,0,0,0,0,0
iiajpgoifckbcmgckfjacjneonhnlfpl,0,0,0,0,0,0,0,0,0,0,0,0
iiakpffjljhppecmbiklaokmnbacpooa,0,0,0,0,0,0,0,0,0,0,0,0
iiamdhkongjbodlgiofmclneebnocnki,0,0,0,4,0,0,0,0,0,0,0,0
iiamdlbonhenkdcalhfpkbhgffdmkign,0,0,0,4,0,0,0,0,0,0,0,0
iiamhohjkekncigfdgbejhgcofgppjnl,4,0,0,4,0,0,0,0,0,4,0,0
iiammbfijgkjigahedoohgohjiicdefd,4,0,0,4,0,0,0,0,0,4,0,0
